county_id,state,county_name,county_state,broadband_avail,broadband_use
38009,ND,Bottineau,Bottineau_ND,0.9987,0.305
38011,ND,Bowman,Bowman_ND,1,0.521
38013,ND,Burke,Burke_ND,0.8184,0.298
38015,ND,Burleigh,Burleigh_ND,0.9879,0.746
38017,ND,Cass,Cass_ND,0.9632,0.674
38019,ND,Cavalier,Cavalier_ND,1,0.534
38021,ND,Dickey,Dickey_ND,0.9977,0.78
38023,ND,Divide,Divide_ND,0.9594,0.243
38025,ND,Dunn,Dunn_ND,0.9821,0.623
38027,ND,Eddy,Eddy_ND,1,0.36
38029,ND,Emmons,Emmons_ND,1,0.522
38031,ND,Foster,Foster_ND,1,0.611
38033,ND,Golden Valley,Golden Valley_ND,0.607,0.256
38035,ND,Grand Forks,Grand Forks_ND,0.9875,0.68
38037,ND,Grant,Grant_ND,0.9653,0.396
38039,ND,Griggs,Griggs_ND,0.9561,0.739
38041,ND,Hettinger,Hettinger_ND,1,0.366
38043,ND,Kidder,Kidder_ND,1,0.45
38045,ND,LaMoure,LaMoure_ND,1,0.521
38047,ND,Logan,Logan_ND,1,0.519
38049,ND,McHenry,McHenry_ND,0.9993,0.149
38051,ND,McIntosh,McIntosh_ND,1,0.402
38053,ND,McKenzie,McKenzie_ND,0.7279,0.878
38055,ND,McLean,McLean_ND,0.9179,0.378
38057,ND,Mercer,Mercer_ND,0.9987,0.746
38059,ND,Morton,Morton_ND,0.9692,0.314
38061,ND,Mountrail,Mountrail_ND,0.8628,0.791
38063,ND,Nelson,Nelson_ND,1,0.278
38065,ND,Oliver,Oliver_ND,0.9974,0.692
38067,ND,Pembina,Pembina_ND,1,0.469
38069,ND,Pierce,Pierce_ND,1,0.361
38071,ND,Ramsey,Ramsey_ND,1,0.485
38073,ND,Ransom,Ransom_ND,0.9937,0.571
38075,ND,Renville,Renville_ND,0.9875,0.339
38077,ND,Richland,Richland_ND,0.9976,0.616
38079,ND,Rolette,Rolette_ND,0.9891,0.5
38081,ND,Sargent,Sargent_ND,0.9997,0.596
38083,ND,Sheridan,Sheridan_ND,0.9977,0.164
38085,ND,Sioux,Sioux_ND,0.9667,0.305
38087,ND,Slope,Slope_ND,0.9827,0.333
38089,ND,Stark,Stark_ND,0.9806,0.517
38091,ND,Steele,Steele_ND,0.9598,0.283
38093,ND,Stutsman,Stutsman_ND,0.9803,0.661
38095,ND,Towner,Towner_ND,0.8693,0.314
38097,ND,Traill,Traill_ND,0.9798,0.259
38099,ND,Walsh,Walsh_ND,0.9768,0.411
38101,ND,Ward,Ward_ND,0.9762,0.697
38103,ND,Wells,Wells_ND,1,0.388
38105,ND,Williams,Williams_ND,0.9484,0.747
39001,OH,Adams,Adams_OH,0.7436,0.167
39003,OH,Allen,Allen_OH,0.9839,0.559
39005,OH,Ashland,Ashland_OH,1,0.641
39007,OH,Ashtabula,Ashtabula_OH,0.9315,0.461
39009,OH,Athens,Athens_OH,0.7734,0.257
39011,OH,Auglaize,Auglaize_OH,0.9605,0.597
39013,OH,Belmont,Belmont_OH,0.8946,0.43
39015,OH,Brown,Brown_OH,0.8635,0.168
39017,OH,Butler,Butler_OH,0.9983,0.677
39019,OH,Carroll,Carroll_OH,0.6838,0.282
39021,OH,Champaign,Champaign_OH,0.9232,0.393
39023,OH,Clark,Clark_OH,0.9974,0.522
39025,OH,Clermont,Clermont_OH,0.9946,0.756
39027,OH,Clinton,Clinton_OH,0.8199,0.365
39029,OH,Columbiana,Columbiana_OH,0.8442,0.446
39031,OH,Coshocton,Coshocton_OH,0.7323,0.347
39033,OH,Crawford,Crawford_OH,0.996,0.506
39035,OH,Cuyahoga,Cuyahoga_OH,0.995,0.641
39037,OH,Darke,Darke_OH,0.951,0.383
39039,OH,Defiance,Defiance_OH,1,0.483
39041,OH,Delaware,Delaware_OH,0.9942,0.794
39043,OH,Erie,Erie_OH,1,0.491
39045,OH,Fairfield,Fairfield_OH,0.9776,0.645
39047,OH,Fayette,Fayette_OH,0.8774,0.435
39049,OH,Franklin,Franklin_OH,0.9999,0.672
39051,OH,Fulton,Fulton_OH,0.9998,0.316
39053,OH,Gallia,Gallia_OH,0.8825,0.121
39055,OH,Geauga,Geauga_OH,0.9356,0.581
39057,OH,Greene,Greene_OH,0.9814,0.544
39059,OH,Guernsey,Guernsey_OH,0.8276,0.372
39061,OH,Hamilton,Hamilton_OH,0.9999,0.631
39063,OH,Hancock,Hancock_OH,0.9799,0.538
39065,OH,Hardin,Hardin_OH,0.9723,0.395
39067,OH,Harrison,Harrison_OH,0.6537,0.071
39069,OH,Henry,Henry_OH,1,0.359
39071,OH,Highland,Highland_OH,0.7459,0.274
39073,OH,Hocking,Hocking_OH,0.7108,0.26
39075,OH,Holmes,Holmes_OH,1,0.261
39077,OH,Huron,Huron_OH,1,0.435
39079,OH,Jackson,Jackson_OH,0.8578,0.316
39081,OH,Jefferson,Jefferson_OH,0.9276,0.521
39083,OH,Knox,Knox_OH,0.7833,0.46
39085,OH,Lake,Lake_OH,0.9992,0.58
39087,OH,Lawrence,Lawrence_OH,0.8642,0.557
39089,OH,Licking,Licking_OH,0.9543,0.608
39091,OH,Logan,Logan_OH,0.9455,0.322
39093,OH,Lorain,Lorain_OH,1,0.659
39095,OH,Lucas,Lucas_OH,0.9893,0.473
39097,OH,Madison,Madison_OH,0.9417,0.281
39099,OH,Mahoning,Mahoning_OH,0.9869,0.593
39101,OH,Marion,Marion_OH,0.994,0.516
39103,OH,Medina,Medina_OH,1,0.786
39105,OH,Meigs,Meigs_OH,0.6713,0.164
39107,OH,Mercer,Mercer_OH,1,0.497
39109,OH,Miami,Miami_OH,0.9927,0.616
39111,OH,Monroe,Monroe_OH,0.3943,0.091
39113,OH,Montgomery,Montgomery_OH,0.998,0.627
39115,OH,Morgan,Morgan_OH,0.6088,0.103
39117,OH,Morrow,Morrow_OH,0.8083,0.441
39119,OH,Muskingum,Muskingum_OH,0.8931,0.665
39121,OH,Noble,Noble_OH,0.6655,0.103
39123,OH,Ottawa,Ottawa_OH,1,0.501
39125,OH,Paulding,Paulding_OH,1,0.191
39127,OH,Perry,Perry_OH,0.7183,0.311
39129,OH,Pickaway,Pickaway_OH,0.9343,0.408
39131,OH,Pike,Pike_OH,0.8775,0.322
39133,OH,Portage,Portage_OH,0.9927,0.539
39135,OH,Preble,Preble_OH,0.9877,0.466
39137,OH,Putnam,Putnam_OH,0.9999,0.387
39139,OH,Richland,Richland_OH,0.9979,0.52
39141,OH,Ross,Ross_OH,0.9443,0.452
39143,OH,Sandusky,Sandusky_OH,1,0.531
39145,OH,Scioto,Scioto_OH,0.9054,0.495
39147,OH,Seneca,Seneca_OH,0.9675,0.512
39149,OH,Shelby,Shelby_OH,0.9766,0.533
39151,OH,Stark,Stark_OH,0.9946,0.58
39153,OH,Summit,Summit_OH,0.9999,0.596
39155,OH,Trumbull,Trumbull_OH,0.9754,0.513
39157,OH,Tuscarawas,Tuscarawas_OH,0.8931,0.592
39159,OH,Union,Union_OH,0.9947,0.684
39161,OH,Van Wert,Van Wert_OH,1,0.486
39163,OH,Vinton,Vinton_OH,0.6607,0.141
39165,OH,Warren,Warren_OH,0.9826,0.777
39167,OH,Washington,Washington_OH,0.7813,0.433
39169,OH,Wayne,Wayne_OH,0.9783,0.428
39171,OH,Williams,Williams_OH,0.9999,0.426
39173,OH,Wood,Wood_OH,1,0.573
39175,OH,Wyandot,Wyandot_OH,0.9525,0.426
40001,OK,Adair,Adair_OK,0.7634,0.309
40003,OK,Alfalfa,Alfalfa_OK,0.9435,0.15
40005,OK,Atoka,Atoka_OK,0.5262,0.117
40007,OK,Beaver,Beaver_OK,0.8027,0.238
40009,OK,Beckham,Beckham_OK,0.7207,0.432
40011,OK,Blaine,Blaine_OK,0.8255,0.233
40013,OK,Bryan,Bryan_OK,0.9658,0.378
40015,OK,Caddo,Caddo_OK,0.5297,0.135
40017,OK,Canadian,Canadian_OK,0.8857,0.701
40019,OK,Carter,Carter_OK,1,0.559
40021,OK,Cherokee,Cherokee_OK,0.7994,0.645
40023,OK,Choctaw,Choctaw_OK,0.3648,0.096
40025,OK,Cimarron,Cimarron_OK,0.7426,0.209
40027,OK,Cleveland,Cleveland_OK,0.9484,0.688
40029,OK,Coal,Coal_OK,0.7853,0.066
40031,OK,Comanche,Comanche_OK,0.9467,0.502
40033,OK,Cotton,Cotton_OK,0.5835,0.206
40035,OK,Craig,Craig_OK,0.9955,0.176
40037,OK,Creek,Creek_OK,0.6785,0.411
40039,OK,Custer,Custer_OK,0.7881,0.413
40041,OK,Delaware,Delaware_OK,0.908,0.485
40043,OK,Dewey,Dewey_OK,0.3267,0.158
40045,OK,Ellis,Ellis_OK,0.737,0.102
40047,OK,Garfield,Garfield_OK,0.8676,0.461
40049,OK,Garvin,Garvin_OK,0.7845,0.169
40051,OK,Grady,Grady_OK,0.6878,0.347
40053,OK,Grant,Grant_OK,0.8994,0.127
40055,OK,Greer,Greer_OK,0.5061,0.136
40057,OK,Harmon,Harmon_OK,0.8805,0.048
40059,OK,Harper,Harper_OK,0.8381,0.093
40061,OK,Haskell,Haskell_OK,0.3944,0.152
40063,OK,Hughes,Hughes_OK,0.5391,0.1
40065,OK,Jackson,Jackson_OK,0.798,0.474
40067,OK,Jefferson,Jefferson_OK,0.6651,0.09
40069,OK,Johnston,Johnston_OK,0.9401,0.163
40071,OK,Kay,Kay_OK,0.9472,0.369
40073,OK,Kingfisher,Kingfisher_OK,0.9255,0.591
40075,OK,Kiowa,Kiowa_OK,0.7331,0.132
40077,OK,Latimer,Latimer_OK,0.5198,0.076
40079,OK,Le Flore,Le Flore_OK,0.5521,0.19
40081,OK,Lincoln,Lincoln_OK,0.9168,0.111
40083,OK,Logan,Logan_OK,1,0.407
40085,OK,Love,Love_OK,1,0.224
40087,OK,McClain,McClain_OK,0.8554,0.718
40089,OK,McCurtain,McCurtain_OK,0.5648,0.2
40091,OK,McIntosh,McIntosh_OK,0.4087,0.245
40093,OK,Major,Major_OK,0.3517,0.264
40095,OK,Marshall,Marshall_OK,1,0.104
40097,OK,Mayes,Mayes_OK,0.952,0.252
40099,OK,Murray,Murray_OK,0.9999,0.145
40101,OK,Muskogee,Muskogee_OK,0.6767,0.462
40103,OK,Noble,Noble_OK,0.9304,0.096
40105,OK,Nowata,Nowata_OK,0.8503,0.083
40107,OK,Okfuskee,Okfuskee_OK,0.3664,0.12
40109,OK,Oklahoma,Oklahoma_OK,0.9685,0.633
40111,OK,Okmulgee,Okmulgee_OK,0.5419,0.224
40113,OK,Osage,Osage_OK,0.7369,0.181
40115,OK,Ottawa,Ottawa_OK,0.9995,0.191
40117,OK,Pawnee,Pawnee_OK,0.3493,0.083
40119,OK,Payne,Payne_OK,1,0.434
40121,OK,Pittsburg,Pittsburg_OK,0.7485,0.287
40123,OK,Pontotoc,Pontotoc_OK,0.9338,0.431
40125,OK,Pottawatomie,Pottawatomie_OK,0.8995,0.363
40127,OK,Pushmataha,Pushmataha_OK,0.2598,0.077
40129,OK,Roger Mills,Roger Mills_OK,0.1267,0.083
40131,OK,Rogers,Rogers_OK,0.978,0.284
40133,OK,Seminole,Seminole_OK,0.6123,0.194
40135,OK,Sequoyah,Sequoyah_OK,0.3542,0.202
40137,OK,Stephens,Stephens_OK,0.9521,0.423
40139,OK,Texas,Texas_OK,0.8792,0.377
40141,OK,Tillman,Tillman_OK,0.9041,0.116
40143,OK,Tulsa,Tulsa_OK,0.9835,0.642
40145,OK,Wagoner,Wagoner_OK,0.8904,0.481
40147,OK,Washington,Washington_OK,0.919,0.443
40149,OK,Washita,Washita_OK,0.6747,0.113
40151,OK,Woods,Woods_OK,0.9061,0.288
40153,OK,Woodward,Woodward_OK,0.3441,0.138
41001,OR,Baker,Baker_OR,0.7059,0.38
41003,OR,Benton,Benton_OR,0.9951,0.747
41005,OR,Clackamas,Clackamas_OR,0.9695,0.804
41007,OR,Clatsop,Clatsop_OR,0.8239,0.788
41009,OR,Columbia,Columbia_OR,0.8067,0.277
41011,OR,Coos,Coos_OR,0.8966,0.622
41013,OR,Crook,Crook_OR,0.9163,0.371
41015,OR,Curry,Curry_OR,0.9423,0.517
41017,OR,Deschutes,Deschutes_OR,0.9745,0.693
41019,OR,Douglas,Douglas_OR,0.93,0.635
41021,OR,Gilliam,Gilliam_OR,0.3797,0.409
41023,OR,Grant,Grant_OR,0.5769,0.317
41025,OR,Harney,Harney_OR,0.6733,0.106
41027,OR,Hood River,Hood River_OR,0.97,0.571
41029,OR,Jackson,Jackson_OR,0.927,0.615
41031,OR,Jefferson,Jefferson_OR,0.9725,0.286
41033,OR,Josephine,Josephine_OR,0.8853,0.543
41035,OR,Klamath,Klamath_OR,0.8426,0.582
41037,OR,Lake,Lake_OR,0.4811,0.306
41039,OR,Lane,Lane_OR,0.9402,0.658
41041,OR,Lincoln,Lincoln_OR,0.9544,0.65
41043,OR,Linn,Linn_OR,0.9746,0.624
41045,OR,Malheur,Malheur_OR,0.9515,0.216
41047,OR,Marion,Marion_OR,0.9909,0.732
41049,OR,Morrow,Morrow_OR,0.5708,0.466
41051,OR,Multnomah,Multnomah_OR,0.979,0.83
41053,OR,Polk,Polk_OR,0.9676,0.792
41055,OR,Sherman,Sherman_OR,0.5067,0.082
41057,OR,Tillamook,Tillamook_OR,0.9166,0.658
41059,OR,Umatilla,Umatilla_OR,0.93,0.476
41061,OR,Union,Union_OR,0.8933,0.505
41063,OR,Wallowa,Wallowa_OR,0.9051,0.19
41065,OR,Wasco,Wasco_OR,0.8508,0.837
41067,OR,Washington,Washington_OR,0.9715,0.827
41069,OR,Wheeler,Wheeler_OR,,0.149
41071,OR,Yamhill,Yamhill_OR,0.8515,0.59
42001,PA,Adams,Adams_PA,0.9387,0.509
42003,PA,Allegheny,Allegheny_PA,0.9937,0.661
42005,PA,Armstrong,Armstrong_PA,0.9542,0.406
42007,PA,Beaver,Beaver_PA,0.9829,0.589
42009,PA,Bedford,Bedford_PA,0.762,0.181
42011,PA,Berks,Berks_PA,0.9797,0.567
42013,PA,Blair,Blair_PA,0.8689,0.517
42015,PA,Bradford,Bradford_PA,0.7476,0.368
42017,PA,Bucks,Bucks_PA,0.9864,0.851
42019,PA,Butler,Butler_PA,0.9628,0.645
42021,PA,Cambria,Cambria_PA,0.9366,0.444
42023,PA,Cameron,Cameron_PA,0.9481,0.305
42025,PA,Carbon,Carbon_PA,0.9749,0.537
42027,PA,Centre,Centre_PA,0.9386,0.547
42029,PA,Chester,Chester_PA,0.9891,0.81
42031,PA,Clarion,Clarion_PA,0.8551,0.34
42033,PA,Clearfield,Clearfield_PA,0.8075,0.46
42035,PA,Clinton,Clinton_PA,0.9653,0.608
42037,PA,Columbia,Columbia_PA,0.7994,0.398
42039,PA,Crawford,Crawford_PA,0.7874,0.52
42041,PA,Cumberland,Cumberland_PA,0.9256,0.657
42043,PA,Dauphin,Dauphin_PA,0.9843,0.695
42045,PA,Delaware,Delaware_PA,0.99,0.723
42047,PA,Elk,Elk_PA,0.9617,0.386
42049,PA,Erie,Erie_PA,0.9488,0.514
42051,PA,Fayette,Fayette_PA,0.8927,0.489
42053,PA,Forest,Forest_PA,0.7235,0.107
42055,PA,Franklin,Franklin_PA,0.9202,0.605
42057,PA,Fulton,Fulton_PA,0.6028,0.07
42059,PA,Greene,Greene_PA,0.8101,0.281
42061,PA,Huntingdon,Huntingdon_PA,0.8276,0.374
42063,PA,Indiana,Indiana_PA,0.8174,0.402
42065,PA,Jefferson,Jefferson_PA,0.8959,0.343
42067,PA,Juniata,Juniata_PA,0.8018,0.127
42069,PA,Lackawanna,Lackawanna_PA,0.8933,0.634
42071,PA,Lancaster,Lancaster_PA,0.9663,0.643
42073,PA,Lawrence,Lawrence_PA,0.9606,0.555
42075,PA,Lebanon,Lebanon_PA,0.9751,0.638
42077,PA,Lehigh,Lehigh_PA,0.999,0.699
42079,PA,Luzerne,Luzerne_PA,0.9701,0.468
42081,PA,Lycoming,Lycoming_PA,0.9566,0.487
42083,PA,McKean,McKean_PA,0.8696,0.377
42085,PA,Mercer,Mercer_PA,0.9131,0.469
42087,PA,Mifflin,Mifflin_PA,0.9599,0.354
42089,PA,Monroe,Monroe_PA,0.9934,0.604
42091,PA,Montgomery,Montgomery_PA,0.9897,0.831
42093,PA,Montour,Montour_PA,0.7219,0.25
42095,PA,Northampton,Northampton_PA,0.9999,0.647
42097,PA,Northumberland,Northumberland_PA,0.8726,0.455
42099,PA,Perry,Perry_PA,0.8479,0.245
42101,PA,Philadelphia,Philadelphia_PA,0.9911,0.591
42103,PA,Pike,Pike_PA,0.9853,0.679
42105,PA,Potter,Potter_PA,0.6977,0.349
42107,PA,Schuylkill,Schuylkill_PA,0.9278,0.387
42109,PA,Snyder,Snyder_PA,0.7738,0.27
42111,PA,Somerset,Somerset_PA,0.8582,0.492
42113,PA,Sullivan,Sullivan_PA,0.5814,0.143
42115,PA,Susquehanna,Susquehanna_PA,0.6028,0.19
42117,PA,Tioga,Tioga_PA,0.8997,0.315
42119,PA,Union,Union_PA,0.9366,0.365
42121,PA,Venango,Venango_PA,0.909,0.447
42123,PA,Warren,Warren_PA,0.7523,0.247
42125,PA,Washington,Washington_PA,0.9449,0.551
42127,PA,Wayne,Wayne_PA,0.6491,0.401
42129,PA,Westmoreland,Westmoreland_PA,0.9808,0.629
42131,PA,Wyoming,Wyoming_PA,0.8971,0.403
42133,PA,York,York_PA,0.9961,0.634
44001,RI,Bristol,Bristol_RI,0.9997,0.777
44003,RI,Kent,Kent_RI,0.9855,0.76
44005,RI,Newport,Newport_RI,0.965,0.674
44007,RI,Providence,Providence_RI,0.989,0.748
44009,RI,Washington,Washington_RI,0.9783,0.747
45001,SC,Abbeville,Abbeville_SC,0.9614,0.399
45003,SC,Aiken,Aiken_SC,0.7016,0.459
45005,SC,Allendale,Allendale_SC,0.3125,0.034
45007,SC,Anderson,Anderson_SC,0.9525,0.514
45009,SC,Bamberg,Bamberg_SC,0.399,0.108
45011,SC,Barnwell,Barnwell_SC,0.5312,0.247
45013,SC,Beaufort,Beaufort_SC,0.884,0.749
45015,SC,Berkeley,Berkeley_SC,0.9445,0.662
45017,SC,Calhoun,Calhoun_SC,0.7855,0.152
45019,SC,Charleston,Charleston_SC,0.9476,0.629
45021,SC,Cherokee,Cherokee_SC,0.8729,0.352
45023,SC,Chester,Chester_SC,0.8705,0.176
45025,SC,Chesterfield,Chesterfield_SC,0.6777,0.23
45027,SC,Clarendon,Clarendon_SC,0.9383,0.339
45029,SC,Colleton,Colleton_SC,0.8822,0.392
45031,SC,Darlington,Darlington_SC,0.8874,0.532
45033,SC,Dillon,Dillon_SC,0.7687,0.19
45035,SC,Dorchester,Dorchester_SC,0.9269,0.642
45037,SC,Edgefield,Edgefield_SC,0.6781,0.2
45039,SC,Fairfield,Fairfield_SC,0.7977,0.185
45041,SC,Florence,Florence_SC,0.9515,0.495
45043,SC,Georgetown,Georgetown_SC,0.8895,0.504
45045,SC,Greenville,Greenville_SC,0.9834,0.73
45047,SC,Greenwood,Greenwood_SC,0.9133,0.472
45049,SC,Hampton,Hampton_SC,0.541,0.098
45051,SC,Horry,Horry_SC,0.9984,0.824
45053,SC,Jasper,Jasper_SC,0.6311,0.267
45055,SC,Kershaw,Kershaw_SC,0.833,0.423
45057,SC,Lancaster,Lancaster_SC,0.874,0.471
45059,SC,Laurens,Laurens_SC,0.9104,0.269
45061,SC,Lee,Lee_SC,0.8477,0.136
45063,SC,Lexington,Lexington_SC,0.9681,0.615
45065,SC,McCormick,McCormick_SC,0.4012,0.439
45067,SC,Marion,Marion_SC,0.7081,0.322
45069,SC,Marlboro,Marlboro_SC,0.401,0.106
45071,SC,Newberry,Newberry_SC,0.8173,0.329
45073,SC,Oconee,Oconee_SC,0.8499,0.227
45075,SC,Orangeburg,Orangeburg_SC,0.6524,0.413
45077,SC,Pickens,Pickens_SC,0.9378,0.417
45079,SC,Richland,Richland_SC,0.9762,0.527
45081,SC,Saluda,Saluda_SC,0.6022,0.071
45083,SC,Spartanburg,Spartanburg_SC,0.9595,0.528
45085,SC,Sumter,Sumter_SC,0.9691,0.476
45087,SC,Union,Union_SC,0.7962,0.089
45089,SC,Williamsburg,Williamsburg_SC,0.828,0.127
45091,SC,York,York_SC,0.965,0.653
46003,SD,Aurora,Aurora_SD,0.7325,0.499
46005,SD,Beadle,Beadle_SD,1,0.614
46007,SD,Bennett,Bennett_SD,0.9061,0.304
46009,SD,Bon Homme,Bon Homme_SD,0.825,0.301
46011,SD,Brookings,Brookings_SD,0.9991,0.594
46013,SD,Brown,Brown_SD,1,0.451
46015,SD,Brule,Brule_SD,1,0.74
46017,SD,Buffalo,Buffalo_SD,1,0.169
46019,SD,Butte,Butte_SD,0.994,0.441
46021,SD,Campbell,Campbell_SD,1,0.552
46023,SD,Charles Mix,Charles Mix_SD,0.551,0.371
46025,SD,Clark,Clark_SD,0.9909,0.25
46027,SD,Clay,Clay_SD,0.9387,0.213
46029,SD,Codington,Codington_SD,0.9853,0.69
46031,SD,Corson,Corson_SD,0.8336,0.218
46033,SD,Custer,Custer_SD,0.6352,0.274
46035,SD,Davison,Davison_SD,0.9997,0.611
46037,SD,Day,Day_SD,0.9983,0.159
46039,SD,Deuel,Deuel_SD,0.9989,0.683
46041,SD,Dewey,Dewey_SD,0.946,0.54
46043,SD,Douglas,Douglas_SD,0.8319,0.212
46045,SD,Edmunds,Edmunds_SD,1,0.42
46047,SD,Fall River,Fall River_SD,0.9137,0.332
46049,SD,Faulk,Faulk_SD,1,0.673
46051,SD,Grant,Grant_SD,0.7764,0.395
46053,SD,Gregory,Gregory_SD,0.918,0.33
46055,SD,Haakon,Haakon_SD,0.9242,0.345
46057,SD,Hamlin,Hamlin_SD,0.9995,0.25
46059,SD,Hand,Hand_SD,1,0.297
46061,SD,Hanson,Hanson_SD,0.9997,0.413
46063,SD,Harding,Harding_SD,1,0.206
46065,SD,Hughes,Hughes_SD,0.9998,0.908
46067,SD,Hutchinson,Hutchinson_SD,0.997,0.385
46069,SD,Hyde,Hyde_SD,1,1
46071,SD,Jackson,Jackson_SD,0.741,0.329
46073,SD,Jerauld,Jerauld_SD,1,0.085
46075,SD,Jones,Jones_SD,0.5061,0.209
46077,SD,Kingsbury,Kingsbury_SD,1,0.115
46079,SD,Lake,Lake_SD,1,0.259
46081,SD,Lawrence,Lawrence_SD,0.943,0.683
46083,SD,Lincoln,Lincoln_SD,0.9559,0.746
46085,SD,Lyman,Lyman_SD,0.9339,0.213
46087,SD,McCook,McCook_SD,0.8177,0.524
46089,SD,McPherson,McPherson_SD,1,0.516
46091,SD,Marshall,Marshall_SD,0.9832,0.351
46093,SD,Meade,Meade_SD,0.9996,0.296
46095,SD,Mellette,Mellette_SD,0.5798,0.121
46097,SD,Miner,Miner_SD,1,0.438
46099,SD,Minnehaha,Minnehaha_SD,0.9855,0.692
46101,SD,Moody,Moody_SD,0.9714,0.132
46102,SD,Oglala,Oglala_SD,0.7255,0.333
46103,SD,Pennington,Pennington_SD,0.9551,0.687
46105,SD,Perkins,Perkins_SD,0.9812,0.725
46107,SD,Potter,Potter_SD,1,0.79
46109,SD,Roberts,Roberts_SD,0.8816,0.533
46111,SD,Sanborn,Sanborn_SD,1,0.353
46115,SD,Spink,Spink_SD,1,0.106
46117,SD,Stanley,Stanley_SD,0.9829,0.164
46119,SD,Sully,Sully_SD,1,0.914
46121,SD,Todd,Todd_SD,0.6264,0.17
46123,SD,Tripp,Tripp_SD,0.898,0.358
46125,SD,Turner,Turner_SD,0.8632,0.281
46127,SD,Union,Union_SD,0.9375,0.426
46129,SD,Walworth,Walworth_SD,1,0.272
46135,SD,Yankton,Yankton_SD,0.9268,0.857
46137,SD,Ziebach,Ziebach_SD,1,0.175
47001,TN,Anderson,Anderson_TN,0.9693,0.653
47003,TN,Bedford,Bedford_TN,0.9608,0.442
47005,TN,Benton,Benton_TN,0.7196,0.124
47007,TN,Bledsoe,Bledsoe_TN,0.5383,0.237
47009,TN,Blount,Blount_TN,0.9846,0.598
47011,TN,Bradley,Bradley_TN,0.9779,0.693
47013,TN,Campbell,Campbell_TN,0.8579,0.363
47015,TN,Cannon,Cannon_TN,0.9968,0.324
47017,TN,Carroll,Carroll_TN,0.7124,0.444
47019,TN,Carter,Carter_TN,0.9709,0.286
47021,TN,Cheatham,Cheatham_TN,0.9378,0.309
47023,TN,Chester,Chester_TN,0.5659,0.349
47025,TN,Claiborne,Claiborne_TN,0.9572,0.351
47027,TN,Clay,Clay_TN,0.979,0.227
47029,TN,Cocke,Cocke_TN,0.8098,0.228
47031,TN,Coffee,Coffee_TN,0.9451,0.608
47033,TN,Crockett,Crockett_TN,0.9047,0.142
47035,TN,Cumberland,Cumberland_TN,0.6759,0.419
47037,TN,Davidson,Davidson_TN,0.9755,0.55
47039,TN,Decatur,Decatur_TN,0.747,0.299
47041,TN,DeKalb,DeKalb_TN,0.9949,0.454
47043,TN,Dickson,Dickson_TN,0.7908,0.396
47045,TN,Dyer,Dyer_TN,0.9223,0.361
47047,TN,Fayette,Fayette_TN,0.8153,0.455
47049,TN,Fentress,Fentress_TN,0.989,0.226
47051,TN,Franklin,Franklin_TN,0.9752,0.343
47053,TN,Gibson,Gibson_TN,0.9531,0.432
47055,TN,Giles,Giles_TN,0.8769,0.253
47057,TN,Grainger,Grainger_TN,0.6756,0.109
47059,TN,Greene,Greene_TN,0.9624,0.48
47061,TN,Grundy,Grundy_TN,0.875,0.275
47063,TN,Hamblen,Hamblen_TN,1,0.7
47065,TN,Hamilton,Hamilton_TN,0.987,0.787
47067,TN,Hancock,Hancock_TN,0.7093,0.273
47069,TN,Hardeman,Hardeman_TN,0.5642,0.123
47071,TN,Hardin,Hardin_TN,0.6392,0.217
47073,TN,Hawkins,Hawkins_TN,0.8242,0.486
47075,TN,Haywood,Haywood_TN,0.8418,0.182
47077,TN,Henderson,Henderson_TN,0.7284,0.26
47079,TN,Henry,Henry_TN,0.8651,0.624
47081,TN,Hickman,Hickman_TN,0.7894,0.193
47083,TN,Houston,Houston_TN,0.8377,0.19
47085,TN,Humphreys,Humphreys_TN,0.744,0.615
47087,TN,Jackson,Jackson_TN,0.928,0.33
47089,TN,Jefferson,Jefferson_TN,0.8221,0.236
47091,TN,Johnson,Johnson_TN,0.9371,0.373
47093,TN,Knox,Knox_TN,0.983,0.631
47095,TN,Lake,Lake_TN,1,0.253
47097,TN,Lauderdale,Lauderdale_TN,0.832,0.252
47099,TN,Lawrence,Lawrence_TN,0.9445,0.297
47101,TN,Lewis,Lewis_TN,0.9,0.33
47103,TN,Lincoln,Lincoln_TN,0.9632,0.259
47105,TN,Loudon,Loudon_TN,0.9323,0.445
47107,TN,McMinn,McMinn_TN,0.8066,0.376
47109,TN,McNairy,McNairy_TN,0.5099,0.098
47111,TN,Macon,Macon_TN,0.9881,0.639
47113,TN,Madison,Madison_TN,0.9574,0.794
47115,TN,Marion,Marion_TN,0.9105,0.543
47117,TN,Marshall,Marshall_TN,0.8768,0.379
47119,TN,Maury,Maury_TN,0.9253,0.753
47121,TN,Meigs,Meigs_TN,0.5672,0.109
47123,TN,Monroe,Monroe_TN,0.868,0.26
47125,TN,Montgomery,Montgomery_TN,0.9217,0.784
47127,TN,Moore,Moore_TN,0.9846,0.132
47129,TN,Morgan,Morgan_TN,1,0.342
47131,TN,Obion,Obion_TN,0.7827,0.278
47133,TN,Overton,Overton_TN,0.8989,0.739
47135,TN,Perry,Perry_TN,0.7988,0.193
47137,TN,Pickett,Pickett_TN,0.9624,0.313
47139,TN,Polk,Polk_TN,0.815,0.205
47141,TN,Putnam,Putnam_TN,0.953,0.733
47143,TN,Rhea,Rhea_TN,0.9012,0.226
47145,TN,Roane,Roane_TN,0.9309,0.38
