,Tenure
973,2.010811355
1634,11.67107144
2435,20.22191
9008,68.86595
3762,12.66908
6001,70.62164
8448,71.97435
7365,44.04708
7263,71.83088
1472,13.23888382
5795,50.09295
9797,45.44227
8752,47.4649
4469,4.419844
2957,7.773669
7098,63.73521
1684,7.355635728
9359,67.12189
3918,9.197686
9396,49.72909
7012,54.53805
5251,68.94384
1071,11.18792763
7108,71.52177
4420,3.059231
2251,27.73225
2956,7.845114
9781,66.88596
2659,7.900866
4187,2.980706
7250,69.1503
8622,61.21945
4353,6.463724
4984,9.309073
1641,14.52416667
8948,71.35403
3560,11.32383
3622,15.37783
6021,66.78366
7221,59.94749
8994,36.95505
6172,44.55455
1207,13.14070245
8343,65.93469
2292,3.197618
714,3.613513424
6687,68.69095
8736,67.78399
4735,17.06338
2745,12.22942
3337,4.043506
7456,40.50993
8615,57.42888
3219,2.149435
659,6.735352382
797,9.289517752
755,21.1875693
8291,48.59906
2496,16.66123
7599,63.35604
1871,3.997019354
2046,19.50558
7877,62.23238
4851,5.236648
5072,68.22296
2163,9.951059
6036,55.08862
6921,61.55321
6216,62.47951
537,9.450195459
9893,59.39468
2897,14.72164
7768,68.67008
2222,13.31739
2599,20.58561
705,19.28424826
3468,1.450971
6744,52.0883
5874,64.60644
4373,8.584144
7891,59.39367
9225,68.97874
4859,11.61657
3264,12.7895
9845,39.83562
2732,11.16116
