,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2580,35.36899,-78.07487,24431.39,1,9.044468,1,1,0,1,1,0,0,1,1,1,0,1,174.9768,917.029715,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
7178,34.64302,-78.03846,37276.49,0,4.12754,0,0,0,1,1,0,0,0,1,1,0,0,162.4538,5473.238444,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
4644,37.76602,-81.86216,42123.52,1,11.89732,0,1,0,1,1,0,1,1,0,1,1,1,255.1336,1878.869681,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
4858,44.1825,-88.52769,23303.89,1,8.820956,0,0,0,1,1,0,0,0,0,1,0,0,149.9447,1610.068088,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5946,40.52993,-91.45635,68000.49,0,16.024,0,0,1,1,1,0,0,1,1,1,1,1,232.6707,5528.483995,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
9822,38.93873,-89.85434,32011.22,0,2.63849,0,1,0,1,1,1,1,0,1,1,0,0,174.991,5202.411958,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
4673,42.70267,-75.25046,34489.63,0,3.445762,1,0,0,1,1,0,0,0,1,0,1,0,172.4567,1006.71226,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
3341,43.31408,-76.0602,77001.42,0,15.75223,0,0,1,1,1,0,0,1,1,1,0,1,174.9768,1419.012995,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1376,32.49982,-81.30964,47229.76,0,13.27653911,1,1,1,1,0,1,1,0,0,0,0,1,117.468591,1111.834697,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
9320,43.19918,-82.81951,19429.91,0,8.611381,1,1,0,0,0,0,1,0,0,0,0,1,114.9509,6075.221267,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
6275,31.42297,-111.0404,56932.4,0,7.812935,0,0,0,1,0,0,0,0,1,0,1,0,159.9512,5770.359583,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1308,40.25675,-74.763,65477.76,0,12.97906926,1,0,0,1,0,1,1,1,0,0,1,1,164.978458,1048.538032,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
7569,36.15041,-95.97682,8977.52,0,15.04329,0,0,0,1,0,0,0,0,0,0,1,0,147.4421,6061.485299,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
7358,33.3423,-94.2373,87230.5,0,13.98565,0,1,0,1,0,0,0,0,0,0,0,0,112.4551,3277.279641,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2252,35.929,-79.75182,80750.15,1,7.126864,0,1,1,1,1,0,1,0,0,0,1,1,182.4433,2128.992056,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
9892,42.39405,-84.34663,73006.74,1,9.808694,1,0,0,1,1,0,0,1,1,1,1,1,245.147,6422.525635,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
8830,34.53481,-91.13088,186156.6,0,12.47347,0,0,0,1,0,0,1,1,1,1,1,1,255.1372,6174.944351,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
7980,36.15926,-78.8778,43895.22,0,6.471674,0,1,0,1,0,0,1,1,1,1,1,1,222.6609,6060.196481,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8850,30.93243,-83.09623,21499.0,0,9.726859,1,0,1,1,1,0,0,0,0,1,1,1,220.1149,6235.697033,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9345,43.75411,-72.31311,117683.5,0,10.03353,0,0,0,1,1,0,0,0,1,0,1,0,192.4567,4537.352503,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9276,45.33809,-90.40266,22112.77,0,7.021583,0,0,0,1,1,0,0,1,1,0,0,1,137.5165,4787.756156,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
521,37.01814,-76.43569,21795.58,1,8.661233766,0,1,0,1,0,0,1,0,0,0,1,0,149.937833,862.3199149,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3232,40.10717,-80.4068,33482.23,0,3.836284,0,1,0,0,0,0,0,0,1,0,1,0,139.9512,1131.268205,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
226,31.60806,-92.56734,11217.96,1,12.66717474,0,0,1,1,1,0,0,0,0,0,1,0,179.947583,795.4957358,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3953,40.81871,-94.35237,166553.1,1,15.43347,0,1,0,1,0,1,0,0,1,0,1,1,142.4689,1368.093103,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1427,40.46437,-86.4948,25368.71,1,8.6548926,0,1,0,1,0,1,0,0,0,0,1,1,129.959755,1093.673208,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8748,47.24823,-122.5291,50967.01,0,5.43532,1,1,1,0,1,0,0,1,1,1,0,0,174.9768,5688.321792,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
8060,34.20039,-84.09417,19367.71,0,6.949099,0,1,0,1,0,0,0,0,1,1,0,1,129.9483,5479.424336,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
5525,39.11513,-94.4076,8316.09,1,15.17632,0,1,1,1,1,0,1,0,0,1,1,1,242.6106,6473.341815,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
167,38.21615,-78.2303,10155.51,1,9.217689334,0,1,0,1,0,1,0,0,0,0,1,1,149.959755,1112.937102,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1103,35.39172,-81.03812,68188.8,0,11.11635259,0,0,0,0,0,0,0,1,0,0,0,0,124.97808,749.3268907,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
9089,36.01103,-81.73527,65916.74,0,6.818286,0,0,0,1,0,0,0,1,1,0,0,0,117.4872,5454.520916,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6759,44.40949,-92.62084,69249.92,0,10.55058,1,1,0,1,0,1,0,1,0,1,1,1,222.65,6041.694748,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7648,28.52825,-81.16717,4003.56,0,8.142745,0,0,0,1,0,0,1,1,1,0,0,1,139.983,6071.410686,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5473,34.16037,-94.33921,34352.36,0,7.470028,0,1,0,1,1,1,0,0,1,0,0,1,139.9875,4899.179172,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2376,37.38549,-100.1948,10263.33,0,15.33257,0,0,0,1,1,0,0,1,0,0,1,1,159.9942,867.3610228,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
296,30.46196,-83.43505,75458.79,0,9.531063533,0,1,0,1,1,1,0,0,0,0,0,1,147.478341,1446.203986,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1785,47.685,-122.28216,9134.48,1,11.20443812,0,1,0,1,1,0,1,0,0,1,1,1,230.134352,2109.348841,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
7684,33.53908,-110.7535,140367.2,0,8.568476,1,1,0,1,1,0,1,1,1,0,0,1,160.0122,4824.624209,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7174,36.42477,-92.97076,11798.33,0,6.917662,1,0,0,1,0,0,0,0,1,1,0,1,117.472,5234.822519,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
4700,42.81817,-112.2204,52866.31,1,10.19732,1,1,1,1,1,1,1,1,0,1,1,1,277.6513,1383.764044,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5657,37.2231,-121.9839,12886.92,0,12.79836,0,0,0,1,0,0,1,1,1,0,1,1,174.9699,6535.810581,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
6492,44.56994,-83.4727,17176.02,0,3.824619,0,0,0,1,1,0,1,0,0,1,0,1,172.4404,5413.024984,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
7978,45.34996,-109.8771,69158.18,0,9.883574,0,1,1,1,1,0,0,1,0,0,0,0,125.0073,5228.641848,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1085,32.68754,-115.54116,20840.13,0,8.825929291,0,0,0,1,1,0,1,0,0,0,1,0,202.443347,1671.835787,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
5888,42.34871,-77.34269,33280.3,0,8.904872,0,0,0,1,1,0,0,0,0,0,0,0,144.9607,5386.649919,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
9715,33.12586,-111.7373,11554.38,0,15.14826,0,0,1,1,1,0,0,0,0,1,0,1,137.4684,6123.114677,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8057,32.24438,-99.86598,75249.62,0,12.65954,0,0,0,1,0,1,0,1,0,0,0,1,107.4958,4157.920412,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1402,33.74507,-118.31012,55523.0,1,10.21011328,1,0,0,1,0,0,1,0,0,0,1,0,169.937833,686.8335296,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9827,68.93806,-146.3236,19805.69,0,13.9319,0,1,0,0,0,0,0,0,0,0,1,1,127.4421,5631.449762,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
3977,39.67855,-87.4636,78193.51,1,13.00676,0,0,0,1,0,0,0,0,1,1,0,1,129.9483,928.1223375,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
3652,44.96579,-95.48291,5875.82,0,7.912433,0,0,1,1,1,0,0,1,0,0,0,0,157.4836,2142.048492,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4456,34.51004,-99.10765,25947.16,0,10.71589,1,1,0,0,0,0,0,0,0,1,0,1,117.4392,1458.027932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4912,35.8249,-81.42344,68091.97,1,9.366618,1,0,0,1,1,0,1,0,1,1,1,1,255.1198,1943.387485,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2579,30.5329,-87.28294,26594.83,0,8.578558,0,0,0,1,0,0,1,0,1,0,1,1,162.447,2206.253895,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2288,42.48379,-72.00514,91903.25,0,9.877819,0,0,0,1,0,0,0,1,0,0,0,0,104.9781,841.0151958,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
8301,44.64668,-72.40248,26661.36,0,8.58683,0,0,0,1,0,0,1,1,0,0,1,0,182.4608,6327.647329,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2090,44.32219,-73.09131,100861.7,0,11.24791,0,0,0,1,1,0,0,1,0,0,1,0,192.4705,2261.179586,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5818,42.11634,-71.85733,27535.44,0,9.233939,0,0,1,1,1,0,0,1,0,1,1,1,252.6378,6171.559833,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2929,40.86774,-111.8673,28600.78,0,11.67122,0,1,0,1,1,0,1,1,0,1,0,1,204.9634,2380.995294,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
256,36.05798,-80.32147,66055.53,0,7.738373361,0,1,0,1,0,0,1,0,0,0,0,1,134.950905,1114.020282,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3838,34.92932,-82.09673,7920.44,1,8.638334,0,1,1,1,1,0,1,0,0,1,1,1,242.6106,1274.226078,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6049,40.3556,-79.16407,76525.77,0,6.086425,0,0,1,1,0,1,1,0,1,1,0,1,154.9618,6632.42053,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
9862,32.8147,-97.09677,18634.63,0,10.35163,0,1,1,1,0,1,0,0,0,1,1,1,190.127,5615.375487,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4100,41.28414,-85.85463,39176.98,0,8.34145,0,1,0,1,0,1,1,1,0,1,1,0,245.1457,1692.14874,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
7977,37.35479,-75.97069,35053.31,0,10.9825,0,0,1,1,0,1,0,1,1,0,1,0,142.5156,5983.810886,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3039,38.9558,-97.22134,43618.17,1,8.917382,0,0,1,1,1,0,0,1,0,1,1,1,252.6378,1282.858382,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
334,45.00975,-113.8991,11179.42,0,10.49495185,0,0,1,1,1,1,0,0,0,0,0,1,127.478341,1451.201108,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
7053,44.96865,-117.1892,74831.53,0,10.50752,0,1,1,0,0,1,0,0,1,1,0,1,132.466,6621.09271,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
9617,33.75776,-100.7864,13135.95,0,10.64786,0,0,1,1,1,0,0,0,0,1,1,0,240.1149,4492.694472,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6939,36.03845,-101.7741,16895.16,1,12.17679,0,1,1,1,1,0,0,1,0,1,0,0,162.4676,5590.370257,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6768,43.63562,-70.91525,47385.23,0,8.072572,0,0,0,1,0,1,0,0,0,0,1,1,149.9598,4775.063711,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
779,32.85128,-116.99146,10589.74,1,7.892007202,0,0,0,1,1,1,0,0,1,0,1,0,194.974431,982.2094626,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4277,46.17639,-98.37128,84681.03,1,16.13377,0,0,1,1,0,0,0,1,1,1,1,1,212.6415,1330.057877,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
1507,45.50144,-107.42008,44165.21,0,7.143133915,1,0,0,1,0,0,0,0,0,0,0,1,92.455141,913.9626257,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3776,41.33233,-91.54614,39954.22,0,9.261979,0,0,0,1,1,1,1,1,0,1,0,0,175.0048,1667.975198,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
2206,41.14927,-72.26173,18593.16,0,10.30058,0,0,0,1,0,0,1,0,0,0,0,1,134.9509,411.6028202,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6836,40.2552,-75.0798,37287.57,1,6.428273,0,1,1,1,1,0,0,0,1,1,0,0,149.9776,3859.813737,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
8461,40.85651,-74.22874,6759.91,0,15.28653,0,1,0,0,1,0,0,0,0,1,1,0,240.1149,6125.329205,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4430,47.39234,-122.2587,11574.18,1,9.20065,0,1,0,1,0,0,0,0,1,1,1,1,187.6422,788.1036301,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7923,38.53325,-90.41347,34164.73,0,15.53819,1,0,0,1,1,0,1,0,0,1,0,0,159.9642,5722.812198,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
8249,44.92722,-74.59971,42104.22,0,11.67546,0,1,1,1,1,0,0,1,0,0,0,1,157.4836,6004.729268,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8447,46.49535,-116.1552,4489.66,0,11.84221,0,1,0,1,1,0,1,0,0,0,0,0,147.4564,5121.506186,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6061,34.38592,-91.3978,53461.53,1,15.9178,0,1,1,1,1,1,1,0,1,0,1,1,197.4702,5869.727078,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4643,39.00029,-94.14524,32005.71,1,9.736531,1,1,0,1,1,0,0,0,0,0,0,1,124.9607,2523.250672,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3546,43.69405,-75.0594,45652.37,0,9.886088,0,1,0,1,0,1,0,0,0,1,0,1,139.9568,841.9569184,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
7176,27.97958,-82.77982,26382.57,0,13.61942,0,1,0,1,0,1,0,1,0,0,0,0,127.4958,5480.31735,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
5141,29.97773,-94.40228,13722.8,0,8.413749,1,0,0,1,0,1,1,0,0,1,1,1,212.6228,5388.100592,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1261,42.70682,-85.13211,35130.18,0,12.69971233,0,0,0,1,0,0,0,1,0,0,1,1,139.965008,1919.921479,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
2128,34.97078,-92.63162,54713.59,0,11.4707,0,1,0,1,0,0,0,1,0,0,1,0,159.965,1039.286045,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9748,38.68677,-121.3492,16570.26,0,15.60219,0,0,0,1,1,1,1,0,1,0,0,1,182.4833,6058.624431,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2849,34.22756,-95.61043,56243.26,1,9.983208,0,0,1,1,1,0,0,0,0,1,1,0,207.6386,935.8715835,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4168,36.3968,-78.97602,41521.95,1,8.8086,0,1,0,1,1,0,0,1,0,0,0,1,125.0073,783.5447103,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
5355,40.76872,-80.35914,56361.66,0,9.002991,1,1,0,1,1,1,0,0,1,0,1,1,174.9744,5205.750156,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
992,41.79378,-79.66503,64017.78,1,12.45682505,0,1,0,1,0,1,0,1,0,1,1,1,190.173699,1588.313232,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5498,30.3043,-90.79607,12958.97,0,13.15864,0,0,0,1,0,0,0,0,1,1,1,1,220.1185,6283.625527,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6714,34.48839,-88.09439,25091.72,1,11.9,1,1,0,1,0,0,1,1,1,1,1,0,235.1372,6068.879961,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2054,36.34238,-92.38619,9829.71,0,8.98954,0,1,0,1,1,0,1,0,0,1,0,0,192.4404,500.6893216,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
9333,39.53444,-88.79858,27474.27,0,3.671674,0,1,0,1,0,0,0,1,0,1,0,0,129.9621,6529.773925,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1536,41.32262,-76.20943,23624.95,1,11.62131427,0,0,0,1,0,0,1,0,0,1,1,0,210.105118,1297.983536,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9071,38.92358,-94.63686,53755.23,0,12.0758,0,0,0,1,0,1,0,1,0,0,0,1,107.4958,5615.5589,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
487,41.2101,-74.30328,46533.08,1,11.95689175,0,0,0,0,1,0,1,0,0,0,0,0,167.456419,522.7315686,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9228,38.42788,-121.4434,13633.24,0,12.32894,1,1,1,1,1,0,0,0,1,0,0,1,137.4698,6230.059428,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
7325,34.12211,-117.3203,45020.53,0,8.595477,0,1,1,1,0,0,1,0,0,0,0,0,114.9509,5626.567359,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
6005,46.50429,-103.3309,12346.69,0,9.979353,0,0,0,0,0,1,0,0,0,0,0,0,114.9728,4840.964036,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7230,43.08033,-115.3911,101429.4,0,11.86445,0,1,0,1,0,0,0,0,1,1,0,1,149.9483,5233.900981,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7235,41.01645,-82.4822,14142.98,0,11.01629,0,1,1,1,1,0,1,0,0,1,0,0,192.4404,4558.313091,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2890,35.77599,-114.5001,14973.52,1,8.226403,0,0,0,1,1,0,0,1,1,1,0,1,174.9768,1303.89059,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
578,43.73203,-116.27976,21801.03,0,12.47810556,0,0,0,0,0,0,0,0,0,0,0,0,92.455141,1193.589255,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
651,43.01994,-71.57006,40667.47,0,7.842029127,1,0,0,1,0,1,0,1,0,0,1,1,162.482694,1243.478237,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
272,44.09688,-123.38908,368.5,1,6.114030983,0,1,0,1,1,1,0,0,0,0,0,0,147.478341,287.8189836,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8083,40.77888,-77.84134,20522.76,0,8.185725,0,0,0,1,0,0,1,1,1,1,0,0,164.967,6205.739711,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
7810,35.79067,-78.65459,20069.25,0,8.434356,1,0,0,1,0,0,1,1,0,1,0,1,152.4579,5624.550489,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1997,29.97978,-100.28849,64242.12,1,0.5073749,1,0,0,1,1,0,1,1,0,1,1,1,275.133571,1385.020283,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7049,38.87209,-87.65935,23258.47,0,11.9543,0,1,1,0,1,0,0,1,1,0,0,1,169.9928,5709.352717,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2436,44.53089,-75.69114,79846.9,1,9.358906,0,1,0,1,1,0,0,0,1,1,0,0,182.4538,552.2795704,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2006,35.59605,-90.53588,19091.73,0,11.99276,0,0,1,1,1,0,1,1,0,1,1,1,275.1336,1418.914101,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
6877,37.04672,-83.47218,133882.2,0,9.638066,0,0,0,1,0,0,0,0,0,0,0,1,92.45514,6362.332762,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4608,40.64173,-74.38568,56315.69,1,9.020485,0,0,1,1,0,0,1,0,0,1,0,1,139.9349,1138.754327,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7481,41.55047,-89.44504,26524.51,0,12.97926,0,1,0,1,1,1,1,1,0,1,0,1,187.4811,6536.760755,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1946,46.71124,-89.25647,8507.14,0,8.089726776,0,0,0,0,0,0,0,1,0,0,0,1,124.97808,390.381346,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7415,41.47357,-81.57931,108805.1,0,12.19485,0,0,0,0,0,1,0,0,0,1,1,1,177.6508,4774.105626,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1201,35.46519,-85.69425,32810.46,0,15.17990976,0,1,1,1,0,0,0,0,0,0,0,1,79.978861,367.3059091,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3813,40.70673,-111.8557,54984.96,1,11.34717,1,0,0,1,1,0,0,1,0,1,1,0,220.1615,840.4153973,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4033,37.93704,-85.99176,39855.47,0,9.217675,0,1,0,1,1,0,0,0,0,1,0,0,169.9447,704.9286558,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
7473,43.17958,-83.71417,29615.36,0,7.978277,0,1,0,1,1,0,0,1,0,0,0,0,125.0073,5130.51612,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3667,39.91755,-81.43855,60246.56,0,14.88587,0,1,0,1,1,0,0,0,0,0,0,0,112.4844,618.2837675,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1730,44.11011,-91.78444,10494.28,1,10.7481104,0,0,1,1,0,0,1,0,1,0,1,0,149.970715,980.0465426,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
8709,37.97583,-75.46744,6063.08,0,6.783657,1,0,1,1,0,1,0,1,0,1,1,0,222.65,5866.269219,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
5567,38.44685,-88.96332,100029.1,1,16.1971,0,1,0,1,0,0,0,0,0,1,1,1,187.6094,4518.564,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6837,33.74828,-97.54502,194550.7,0,7.939605,1,0,1,0,0,0,0,1,1,1,1,0,200.1652,5591.655269,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3812,27.94074,-82.24196,14480.31,0,6.722515,0,1,0,1,0,1,0,0,0,0,1,0,117.4835,1054.470395,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
