,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
5543,41.87801,-71.55935,50705.77,0,12.9098,0,1,0,1,1,0,1,1,1,1,0,1,184.9963,4081.555041,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6017,40.69859,-76.16533,31292.07,0,18.11802,0,1,0,1,1,1,1,0,1,1,1,1,277.6375,5991.45754,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1247,39.89061,-75.37007,18159.87,0,5.205660364,0,0,0,1,1,0,1,1,0,1,0,0,172.487091,1979.490592,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
8105,44.95121,-93.09016,3938.24,0,1.896422,0,1,0,0,0,0,0,0,1,1,0,1,117.472,4818.30969,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2716,39.00784,-119.9241,30615.01,0,12.1002,0,1,1,0,0,0,1,0,0,0,1,0,169.9378,1620.352713,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
7647,40.40694,-79.43007,22300.51,0,8.427959,1,0,0,1,1,0,0,1,0,0,0,1,157.4836,3716.351124,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2851,45.11958,-93.33713,145163.1,0,8.044454,0,1,1,1,1,0,1,1,0,0,0,1,159.9794,1603.711289,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5658,36.03179,-79.48891,43202.68,0,10.72389,0,0,0,1,0,0,1,1,0,0,0,1,127.4738,5576.448425,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2126,34.45669,-97.35849,42345.0,1,7.706837,0,0,1,0,0,1,1,1,1,1,1,1,237.6549,2019.213435,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
5463,34.34353,-111.5353,36374.44,0,9.099766,0,0,0,1,0,1,1,0,0,1,1,1,232.6228,6187.029956,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
2511,40.75795,-80.55297,53116.06,1,8.183544,0,1,1,1,0,0,1,0,0,1,0,1,159.9349,1256.923905,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
5365,39.87833,-85.46549,8573.56,0,7.027825,0,1,0,1,0,0,1,0,0,0,0,1,114.9509,4527.054831,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
9660,46.88251,-98.76401,81318.66,0,9.7339,0,1,0,0,1,0,1,0,0,1,0,0,159.9642,5623.598666,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
456,39.02683,-97.25974,43631.75,1,10.08565191,0,1,0,1,0,0,0,0,0,1,1,1,175.133074,1287.821218,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7919,40.66823,-91.34873,89310.12,0,6.188606,0,0,0,1,0,0,1,0,0,0,0,1,134.9509,4805.808191,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7442,35.15429,-85.89182,20656.27,0,7.275267,0,1,0,1,0,1,1,1,1,1,1,1,225.1786,6597.462528,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2071,28.25927,-98.14445,26385.01,0,8.478086,1,1,1,1,0,0,0,1,0,0,0,0,124.9781,592.6545248,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
5344,41.18016,-89.64997,11825.53,0,10.03289,0,1,0,1,0,1,0,0,1,0,0,1,107.482,5915.392765,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8147,47.86298,-122.2664,51257.19,0,7.21347,0,0,1,1,0,0,0,0,0,0,0,1,79.97886,3783.214553,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
527,42.39598,-88.3647,26695.46,1,19.07180624,0,1,0,1,0,0,1,1,1,1,1,1,235.137219,1304.999684,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6892,44.03194,-86.12977,50426.29,0,11.69924,0,0,1,1,0,0,1,1,0,1,0,0,139.9816,5864.39928,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
7868,34.61982,-80.33128,61425.51,1,12.33669,1,0,0,1,1,0,0,1,0,1,1,0,232.6378,4180.404092,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8399,42.59437,-73.78408,52905.61,0,5.818841,0,0,1,1,1,0,0,0,0,1,0,0,149.9447,5773.964084,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
8554,33.94906,-118.2467,97871.03,0,5.089983,0,0,0,1,0,1,0,0,0,0,0,1,94.97283,5649.203405,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1955,40.00232,-76.77123,20429.65,0,12.79582565,0,0,1,1,0,0,0,0,0,1,1,1,175.133074,2454.262177,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9056,26.02697,-80.24528,34414.35,0,13.96183,0,1,0,1,0,0,1,0,0,0,0,1,114.9509,5244.106579,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9749,42.03835,-94.22474,25520.76,0,8.757386,0,0,0,1,1,0,1,0,1,0,0,1,147.4893,6001.860392,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9355,41.95248,-88.25372,3899.68,0,5.161611,0,1,0,1,1,0,0,1,0,0,1,1,159.9942,5452.509295,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2172,41.69932,-93.93612,4033.46,1,8.615047,0,0,0,1,1,1,1,1,0,0,1,0,197.484,1173.915894,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2368,36.33838,-81.61459,11720.58,0,10.40504,0,1,1,1,0,1,0,1,0,1,1,1,222.65,1446.937317,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
6860,44.97097,-72.91335,95405.97,0,7.778604,0,0,1,1,0,0,1,0,1,0,1,1,149.9707,4604.801873,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
6722,42.35182,-85.56207,47795.03,0,13.31611,0,0,0,1,1,1,0,1,1,1,0,0,177.4945,5951.423471,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5107,44.92142,-73.12488,38322.59,0,4.529435,0,0,1,1,1,0,0,1,0,0,1,0,172.4705,4152.530591,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7922,41.1401,-81.85903,12154.87,0,11.51328,0,1,0,1,1,0,1,1,0,1,0,0,184.9634,4556.395722,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
7907,34.78092,-96.98194,16263.98,0,3.814618,1,1,1,1,0,0,0,1,0,1,0,1,129.9621,5286.98629,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
828,42.21026,-75.3739,32011.39,0,14.34937361,0,1,0,1,0,0,0,0,0,0,1,0,127.442069,1311.269805,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
6676,39.61524,-87.44982,56855.18,0,8.180039,0,0,0,1,0,0,0,1,1,0,0,1,137.4872,5769.653638,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2310,45.45434,-122.8796,46635.98,1,11.12455,0,1,0,1,1,0,1,1,0,1,1,1,242.6573,1642.269113,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
9402,42.38953,-78.54357,53715.35,0,0.827544,0,0,0,1,0,0,0,0,0,1,1,1,207.6094,5441.578168,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
9141,40.91379,-73.12532,72397.73,0,12.39937,0,0,1,1,0,0,1,0,0,0,0,0,114.9509,6174.314028,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
6942,39.77867,-88.13947,24242.34,0,10.71465,1,0,0,1,1,1,0,1,1,0,0,0,140.0342,4597.940128,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
4907,42.62614,-90.5931,12531.29,1,7.545931,0,1,1,1,1,1,0,1,0,1,0,0,164.9853,2563.027756,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
6083,42.75364,-74.1923,37477.74,0,16.61878,0,1,0,1,0,1,1,1,1,0,0,0,142.5007,4121.283443,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
9188,47.47763,-96.87908,24311.42,0,9.713643,0,0,1,1,0,1,1,1,0,1,1,1,245.1457,4759.907327,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1090,38.6458,-104.91865,25808.98,0,9.597592484,0,1,0,1,1,0,0,0,0,1,0,1,149.944668,1228.657511,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2755,39.33403,-80.33176,115440.4,1,6.796318,0,1,0,1,1,0,0,0,0,1,0,0,149.9447,1425.150573,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
3849,41.16897,-88.64107,23953.2,1,3.779416,0,0,0,1,0,0,1,1,0,1,0,1,139.9816,1504.092246,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
7898,37.26415,-89.81515,7071.85,0,11.68162,1,0,0,1,0,0,0,0,0,1,0,0,117.4392,6210.252604,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
8485,37.91587,-80.3782,55933.65,0,12.44411,1,0,1,1,1,1,1,1,0,0,1,1,217.484,5803.869496,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8725,33.0222,-84.95167,41617.07,0,13.46933,0,0,1,1,1,1,0,1,1,0,0,1,172.5104,4893.437646,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1322,41.69086,-71.61976,24892.78,0,8.546096292,0,0,0,0,1,0,0,1,1,1,0,0,194.976769,592.8646912,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
9493,30.07894,-81.88322,42723.32,0,14.7506,0,1,0,1,0,0,1,1,0,0,0,1,147.4738,4752.863118,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2429,32.87127,-83.32838,21196.66,1,9.520453,0,0,0,1,1,0,0,0,0,0,1,1,179.9476,2023.901526,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
5634,28.2774,-81.50688,27857.09,0,5.365486,0,0,1,1,0,0,1,1,0,1,0,0,152.4579,6382.531232,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8617,37.13751,-84.12616,37709.27,0,13.64684,0,1,0,1,1,0,1,1,1,0,1,0,207.4754,5648.31533,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
9169,32.28886,-89.26543,50335.34,0,13.21238,1,0,0,1,0,0,0,1,0,0,1,0,139.965,6619.456202,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1089,56.29679,-158.41292,64088.93,1,10.10186417,0,0,0,1,0,1,0,1,0,1,1,1,202.649979,1653.999552,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
8047,44.65014,-89.35583,16834.95,0,7.739197,0,0,0,1,1,0,1,1,0,0,0,0,179.9794,5910.417848,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
4929,40.24069,-79.57966,13500.74,0,10.85047,1,0,0,1,1,0,1,0,1,0,0,1,179.9656,1180.250198,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6319,37.94485,-96.99322,42113.14,0,13.50203,1,1,0,1,0,0,0,1,1,0,0,1,105.011,5616.475997,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5003,41.60341,-82.70291,14461.21,0,9.531672,0,1,0,1,0,0,0,0,0,1,0,1,137.4392,3811.689374,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
6689,34.03562,-118.5036,43796.4,0,7.758156,0,1,0,1,1,1,1,0,0,1,1,1,265.1283,5897.719086,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1119,41.26466,-96.00236,77774.13,0,6.732546893,0,0,1,1,0,0,1,1,0,0,0,0,114.997564,284.0777847,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3164,38.2155,-85.61722,9302.37,1,9.578665,1,1,0,1,1,0,1,1,1,1,0,0,197.4725,2025.467869,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
5178,38.2727,-98.97772,22205.18,0,9.223647,0,1,0,0,0,0,1,0,0,1,1,1,230.1051,6010.445763,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4008,44.24009,-94.97456,129473.6,1,8.367107,0,0,1,1,0,1,1,0,0,1,1,1,232.6228,2554.531054,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3583,41.49967,-88.04321,43187.68,0,10.67355,0,1,1,1,0,1,0,0,0,1,0,1,107.4806,1555.471333,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
6475,36.82189,-89.80302,5277.14,0,12.08255,0,0,0,1,0,0,1,0,0,0,0,1,134.9509,5717.95214,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1303,41.06,-73.81892,42326.58,0,9.953164978,0,1,0,0,0,1,0,1,1,1,0,1,164.988941,2576.783187,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9418,30.06504,-90.64642,16658.68,0,8.525073,0,1,1,1,1,0,0,0,1,0,0,0,157.4698,3968.64853,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6223,43.61914,-96.95759,33920.51,0,8.868794,0,1,1,1,1,0,0,0,0,1,1,0,220.1149,5655.25061,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
7685,40.0042,-85.385,63599.94,0,9.339902,1,1,1,1,1,1,1,1,1,0,1,0,229.9931,5831.696572,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
2642,44.56975,-96.69075,39377.62,0,8.983351,0,1,1,1,0,1,1,1,1,0,0,0,142.5007,2126.056803,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
8625,41.93369,-92.98293,16997.45,0,8.543635,0,0,0,1,0,0,1,0,0,1,1,1,230.1051,5298.247055,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
2102,42.61136,-74.72774,53954.51,0,8.92305,0,1,0,1,0,0,1,0,1,1,0,0,139.9678,1337.343299,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
9717,41.87814,-87.62837,9245.78,0,5.82842,0,0,0,1,0,0,0,0,1,0,0,1,124.9643,5236.791874,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
7351,40.55451,-77.62196,16076.21,0,11.22957,1,0,0,1,1,0,0,0,0,0,1,0,159.9476,5955.858742,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
7281,38.8471,-91.97837,23381.3,0,10.92399,0,0,0,1,0,1,0,1,0,0,0,0,127.4958,4991.10888,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
639,44.53928,-90.42879,15638.87,1,7.48309773,1,1,0,0,0,0,0,1,0,0,1,1,159.965008,640.3809858,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
148,40.35592,-80.24823,35302.52,1,14.01485542,0,0,0,1,1,0,1,0,0,1,1,0,262.610632,1668.199119,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
4913,41.38388,-106.8005,87277.75,1,13.35351,1,1,1,1,1,1,1,1,1,0,0,1,175.0062,1122.243782,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1811,43.89989,-123.0367,21087.24,1,9.024293001,0,0,0,1,1,0,0,0,0,0,1,0,179.947583,404.9361415,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6441,48.11156,-118.6767,30403.75,0,12.11743,1,0,1,1,0,1,1,0,0,1,0,0,162.4526,5954.978524,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
8453,41.39728,-71.67017,26887.33,0,11.00147,0,1,0,1,1,0,1,1,1,1,1,0,287.6427,6347.9348,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
194,46.12873,-89.85899,32097.17,1,13.62135046,0,1,0,1,1,0,1,0,0,0,1,1,202.443347,741.7766988,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
2377,41.25801,-74.17403,43839.96,1,15.85825,1,1,0,1,1,0,0,0,0,1,1,0,220.1149,1853.873709,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
8740,36.03236,-121.2395,9743.36,0,9.573925,0,1,1,1,0,0,1,0,0,1,0,0,159.9349,4446.381359,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1361,40.98991,-73.98021,11098.51,1,4.48844021,0,1,0,1,1,0,1,0,1,1,1,1,255.119794,1467.90459,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6043,41.00844,-98.00053,57748.04,0,14.24673,1,0,1,1,1,1,0,0,0,1,1,1,242.6326,6245.097339,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
4216,38.65492,-80.36492,55241.85,0,9.205984,0,1,0,1,0,1,0,1,1,0,1,1,174.9919,974.4325376,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1626,37.06392,-79.27635,118120.16,0,12.61644158,1,1,0,1,1,1,1,0,1,0,1,0,197.470195,2054.101088,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
7682,33.76543,-117.9694,28679.37,0,5.898192,0,0,0,1,1,0,1,0,0,0,0,0,167.4564,3592.529146,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
978,37.36594,-81.87873,94363.97,0,10.64291697,1,1,0,1,0,0,0,0,0,0,1,1,127.442069,1244.709018,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3535,35.37519,-97.74554,79280.36,1,13.42226,0,0,0,1,0,0,1,0,1,1,0,0,172.4441,842.193169,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9762,38.36746,-93.74306,40287.93,0,8.296606,0,1,0,0,0,1,1,0,0,0,0,0,117.4686,6460.957622,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2348,37.97103,-86.95902,40410.46,1,8.4836,1,0,1,1,0,0,1,0,0,1,0,0,139.9349,2221.185633,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
9510,36.09463,-96.38258,52859.9,0,10.78449,0,1,0,1,1,0,0,0,0,1,0,1,169.9447,5573.580119,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2101,40.13038,-75.33136,13909.89,1,15.13968,0,1,0,1,1,0,1,0,0,1,0,0,159.9642,845.9832801,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
4244,38.32373,-84.02449,86019.75,1,6.989908,0,0,1,1,1,0,1,0,1,1,0,1,184.9496,1193.459499,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5385,40.71846,-85.17147,37418.19,0,5.607595,0,0,0,1,1,1,0,1,1,1,0,1,165.0182,5331.216027,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1369,32.71183,-95.85077,40057.18,0,14.81848646,0,0,0,1,1,0,0,0,0,0,1,0,179.947583,2211.379038,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1961,41.45335,-73.90239,45577.26,1,7.754485939,0,0,1,1,1,1,1,1,1,0,1,0,229.993134,1288.925148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
773,36.29001,-83.13771,11408.67,0,8.696229317,0,0,0,1,0,0,1,0,0,0,0,1,134.950905,598.4998978,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2939,33.78185,-118.1486,9791.48,0,11.15522,0,0,1,1,0,1,0,0,0,0,0,0,114.9728,905.0282527,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9429,47.07465,-114.2311,120895.0,0,9.41206,0,1,1,1,1,1,1,1,0,0,1,0,217.484,6080.672336,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
8066,38.60595,-82.45039,94246.4,0,14.46154,0,0,0,1,0,1,0,0,0,1,1,0,190.127,5934.168034,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
9713,37.52882,-86.03469,19126.13,0,8.381372,0,1,0,0,0,0,1,1,1,0,0,1,159.983,5307.208545,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8834,38.97733,-89.97924,8167.63,0,11.78919,1,1,0,1,0,0,0,1,0,0,1,0,127.4887,6018.175438,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6291,38.02262,-85.17421,25575.05,0,12.40024,0,0,0,1,1,1,1,0,1,0,0,0,182.4833,6003.332389,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
2811,45.65398,-122.6626,21988.64,0,10.25116,0,1,0,1,1,0,1,0,1,0,1,1,214.9525,1325.414246,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
9652,44.64249,-90.10484,24437.16,0,13.14335,0,1,1,1,0,1,1,1,1,0,1,1,177.4876,6185.198141,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1329,42.47932,-92.27891,42104.6,0,9.271510114,0,0,0,1,1,0,0,0,0,0,0,1,144.960655,941.291001,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
9571,37.56379,-94.7178,44717.94,0,8.318141,0,0,0,1,1,0,1,0,1,0,0,1,159.9656,5165.862705,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
474,36.22862,-80.99496,72490.86,1,7.581534683,0,1,1,0,0,1,1,1,1,1,0,0,167.484705,1781.692875,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8842,35.52434,-92.80503,53979.72,0,8.152813,0,1,0,1,0,0,1,0,1,0,0,1,114.9838,4637.682474,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
4222,39.93721,-120.9003,48206.11,1,8.583463,0,0,1,0,1,0,1,1,0,1,0,0,204.9634,700.7755614,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5480,40.64504,-74.82048,24925.09,0,10.20264,0,1,0,1,1,0,1,0,0,0,1,0,182.4433,5296.312677,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3775,39.90687,-86.12361,43579.88,1,12.00434,0,0,0,1,1,0,0,1,0,1,1,0,252.6378,1104.049328,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
8992,42.96313,-75.9557,10040.11,0,11.87571,0,0,0,1,1,0,1,1,0,1,0,1,204.9634,4903.899257,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
6244,27.68352,-97.40538,50058.12,0,9.117518,0,0,0,1,0,1,1,0,0,0,1,0,152.4555,4853.390396,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3329,34.60559,-120.3971,6749.79,0,12.06425,0,1,0,1,1,0,0,0,1,1,0,1,149.9776,699.0938491,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3081,34.02972,-83.21264,54741.36,1,10.85027,0,0,0,1,1,0,1,1,1,1,0,0,197.4725,1091.519949,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
4799,39.87367,-94.14813,5540.89,0,8.484833,1,0,0,1,1,0,1,0,0,0,1,1,202.4433,1624.869828,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4627,42.54641,-84.28539,1055.12,1,10.39479,0,0,1,1,0,0,0,1,0,0,0,1,124.9781,323.751566,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3744,40.44724,-74.44011,147682.0,1,6.285394,0,0,0,1,1,0,0,1,0,1,0,1,162.4676,1626.329435,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9009,40.49923,-123.9281,41556.64,0,9.351682,1,0,0,1,1,0,1,0,0,0,0,1,167.4564,5992.278257,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
8212,43.08838,-75.50959,18438.94,0,10.60642,0,1,0,1,1,0,0,0,0,0,0,1,124.9607,5195.25021,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
6146,40.98141,-95.9344,24503.38,0,9.720852,0,1,0,0,0,1,1,0,0,1,0,1,142.4526,4875.213905,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
552,39.41906,-121.76251,77622.97,1,6.464103552,0,1,0,1,0,1,1,0,1,1,1,0,225.131966,2936.746847,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
880,37.2448,-81.36637,40921.71,0,11.53388751,0,1,0,1,0,0,0,0,1,1,0,1,129.948316,1041.301237,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
8583,38.51466,-88.91268,20213.18,0,12.46116,0,1,0,1,0,1,1,0,0,0,0,1,104.9923,5581.345203,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5640,42.99399,-90.14679,14976.0,1,8.297271,1,0,0,1,1,0,0,1,1,0,1,1,184.9797,6518.166442,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
