,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
122,40.71569,-79.748,36478.21,0,7.251198724,1,0,1,1,0,0,1,0,1,0,0,1,10.04672315,114.983787,980.9935923,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
123,26.57593,-81.94532,54533.63,0,8.943293567,0,1,1,1,0,0,0,1,0,1,1,1,8.156552837,187.656013,1347.869205,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
124,41.24042,-80.84612,37103.18,0,12.57884215,0,1,0,1,1,0,0,1,0,1,0,0,7.992791229,149.991327,1127.267848,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
125,28.33597,-82.20146,74679.84,0,11.64836306,1,1,1,1,1,0,0,0,0,0,0,0,7.231032028,124.960655,1269.836202,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
126,41.51534,-76.97577,95028.57,1,6.076260652,0,1,1,1,1,0,0,1,0,1,1,1,4.627672042,220.161527,1038.745378,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
127,41.8364,-72.46061,34281.1,0,11.75681641,0,0,0,0,1,0,1,1,1,0,0,0,10.05306287,172.48852,1531.155367,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
128,42.11139,-88.99956,36240.81,0,9.173739977,0,1,1,1,0,1,0,1,1,0,0,0,4.171044392,120.004928,991.2441024,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
129,41.15338,-87.62902,9515.64,1,8.353693631,0,0,0,1,1,0,0,1,0,1,1,1,4.568682641,220.161527,1244.296865,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
130,40.42752,-81.29587,125814.88,1,10.74539526,0,1,0,1,0,0,0,1,0,0,1,1,6.085030507,139.965008,1162.332926,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
131,33.75973,-85.81881,12995.68,0,11.36323648,0,1,0,1,0,0,0,0,1,0,1,1,2.730250735,159.951231,577.1157824,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
132,42.76391,-71.4071,77531.43,1,2.310584634,0,1,0,1,1,0,1,0,1,1,0,0,8.574901206,184.949594,1442.974877,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
133,43.42122,-76.09223,87354.99,1,5.290318715,0,1,0,1,1,0,0,1,0,1,1,1,9.743201772,252.637807,1577.208717,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
134,46.21378,-95.61021,76567.85,0,5.258274954,0,1,0,1,0,0,0,0,0,0,0,1,9.482919033,112.455141,886.9398744,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
135,39.22601,-75.66854,30663.52,0,7.157580014,0,0,0,1,1,0,1,1,0,0,0,1,8.447988841,179.979358,1065.06443,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
136,36.45915,-77.5707,122957.19,0,2.120350511,0,1,1,1,1,0,1,0,0,0,1,1,6.365998533,202.443347,951.886985,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
137,32.96633,-95.12119,31600.92,0,4.978546291,0,0,0,1,1,0,1,1,1,1,0,1,7.251397592,197.472533,1404.435534,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
138,35.72895,-98.7404,74638.78,1,6.547676875,0,0,0,0,1,1,0,1,0,1,1,1,14.64011644,255.155493,1925.911722,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
139,37.04672,-83.47218,32652.3,1,7.410590719,1,0,1,1,1,0,0,1,1,1,0,0,11.71637124,174.976769,1805.011298,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
140,41.92493,-88.88861,63650.54,0,11.39765385,0,1,0,1,1,0,0,1,1,0,0,1,4.13273503,169.992756,700.7343179,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
141,28.80493,-96.98473,28622.6,1,11.29945603,0,0,0,1,1,0,1,0,0,1,0,1,2.887429547,192.440432,513.237305,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
142,41.07608,-74.59774,50252.79,0,11.30748265,0,0,1,1,0,0,1,1,0,0,1,0,3.303030246,182.460772,717.3876564,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
143,32.45432,-100.36402,19800.81,0,10.31551212,0,0,1,1,0,0,0,1,0,0,1,0,5.15825129,139.965008,1313.492851,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
144,44.93099,-93.07957,35954.77,1,13.71555406,0,0,0,1,0,0,1,0,0,0,1,1,3.237560234,137.461553,819.4195269,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
145,40.44172,-74.84013,36342.31,1,15.40917963,0,0,0,1,1,0,1,1,1,1,0,0,2.733109234,217.472533,882.1160656,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
146,44.11271,-94.89317,48715.53,1,11.9664542,0,1,1,1,0,0,1,0,1,1,1,1,3.180102025,210.138,724.7803356,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
147,41.54231,-74.35823,23204.98,0,10.18046877,0,0,0,0,0,0,0,0,1,0,0,1,15.85983755,104.964303,1829.270014,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
148,40.35592,-80.24823,35302.52,1,14.01485542,0,0,0,1,1,0,1,0,0,1,1,0,11.73724209,262.610632,1668.199119,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
149,44.02608,-75.85861,54895.16,1,14.62784306,0,1,1,1,0,1,1,0,1,0,1,0,7.006240694,152.488401,1124.353152,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
150,43.71022,-123.95642,60398.06,1,10.90517581,0,0,0,1,1,1,0,0,1,0,1,0,5.562130367,174.974431,1316.239744,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
151,34.17123,-118.32382,8115.88,0,8.894475174,0,0,0,1,0,0,0,0,1,1,1,1,14.53027663,220.118516,1637.201426,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
152,41.76336,-72.72717,33858.66,0,10.50187888,1,0,1,1,0,1,1,0,0,1,0,0,5.905906389,162.452604,951.8524406,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
153,31.30969,-91.60794,29950.47,1,12.34250072,0,1,1,1,1,1,1,0,0,0,1,1,3.260462654,184.961033,1248.097652,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
154,32.11472,-89.22514,49421.69,0,10.29380879,0,1,0,1,1,1,1,1,0,0,1,1,18.91276578,217.483972,2220.255405,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
155,34.15607,-117.40417,11061.05,0,8.512650562,0,1,0,1,0,0,0,0,1,1,1,0,14.25617986,220.118516,1669.202417,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
156,42.00853,-87.69481,15388.32,1,7.82671592,1,1,0,1,0,0,0,0,1,1,1,1,7.983887266,187.642236,990.0555076,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
157,29.50205,-95.08652,20624.31,0,6.985590245,1,0,1,1,0,1,1,0,1,1,0,1,5.969967132,174.961766,967.9819136,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
158,38.01464,-83.76565,47877.81,1,11.40449185,0,0,0,1,1,0,0,1,0,1,1,1,19.95277818,252.637807,2190.259876,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
159,40.75225,-73.37596,46154.17,0,10.44249511,0,1,0,1,0,1,1,1,1,0,0,0,14.85781115,130.024412,1445.752781,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
160,42.09364,-88.77654,107111.8,1,15.38627887,0,0,0,1,0,1,0,1,0,0,1,0,2.600063739,162.482694,528.6553088,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
161,43.55141,-93.22052,10403.59,1,10.68024546,0,1,0,1,1,0,0,1,0,1,0,1,11.92299244,182.467607,1296.481055,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
162,42.57963,-110.84469,22412.6,0,10.62439366,0,1,0,1,0,0,1,0,0,1,0,1,5.972864167,139.934918,1195.393037,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
163,41.70628,-83.6037,19476.27,1,10.91642397,1,0,0,1,0,0,0,1,1,1,1,0,10.87555535,200.165175,1700.121992,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
164,43.56677,-114.3155,96382.76,1,8.580626195,0,1,0,1,0,1,0,1,1,1,1,0,16.00330155,202.682861,2120.673828,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
165,47.49741,-97.28184,28022.56,0,8.996933306,0,1,0,1,0,0,0,0,1,0,1,0,12.63074989,159.951231,1238.421347,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
166,31.41551,-85.91877,35478.4,0,7.602570192,0,1,0,1,0,0,0,0,1,1,0,1,8.4944392,149.948316,847.110799,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
167,38.21615,-78.2303,10155.51,1,9.217689334,0,1,0,1,0,1,0,0,0,0,1,1,8.044444101,149.959755,1112.937102,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
168,34.92588,-82.4386,87537.25,0,9.591529444,0,1,1,1,1,0,0,0,1,0,0,0,12.07358377,137.469817,1623.045026,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
169,42.03008,-76.35403,34112.1,1,13.36027908,0,1,0,1,0,0,0,1,0,1,1,1,10.21634248,187.656013,1479.730181,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
170,35.82626,-97.01138,32653.51,1,4.372034777,0,1,0,1,1,1,0,1,0,1,0,0,15.50354683,164.985293,2144.735024,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
171,40.67495,-73.70356,35321.46,1,10.59285179,0,1,0,1,0,0,0,1,0,0,1,0,13.88004531,159.965008,1522.289512,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
172,42.84308,-93.62003,49277.48,0,12.81260566,0,0,0,1,1,1,0,0,0,1,0,1,19.48900163,172.462354,1974.780054,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
173,31.20426,-92.37751,37297.82,1,3.767298987,0,0,0,1,1,0,1,0,1,1,0,0,10.01771765,204.949594,1261.177198,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
174,26.67347,-99.10304,14928.96,0,17.56798903,0,1,0,1,0,0,1,1,0,0,0,0,7.34059599,147.473844,939.7181324,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
175,34.14454,-118.2565,24702.68,1,11.2369761,1,0,0,1,0,0,0,1,1,1,0,0,12.64742067,162.471255,1357.062854,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
176,30.56858,-87.90401,87535.71,0,8.54892416,0,1,0,1,0,1,0,0,0,1,0,0,8.850426839,119.95684,1456.887443,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
177,46.94406,-102.45833,63166.87,1,6.094109902,0,0,0,1,0,0,0,0,0,1,1,0,3.701557118,207.609354,937.5863866,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
178,46.23146,-93.83415,11856.81,0,13.9077275,0,0,0,1,1,0,1,1,1,0,1,1,2.976033785,194.999168,830.1193011,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
179,42.42018,-72.10615,27326.79,0,7.905333122,0,1,0,1,0,1,1,1,0,1,0,1,5.522376826,174.975543,737.8564608,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
180,36.50308,-79.09174,12779.23,1,12.53830949,0,1,0,1,1,0,0,0,0,1,1,0,15.64596698,240.114868,1781.854862,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
181,38.31387,-85.76896,25519.91,1,12.8219418,0,0,1,1,1,0,0,0,0,1,1,1,23.00764441,240.114868,2464.577489,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
182,36.73949,-83.44596,46871.21,0,8.941553742,0,1,0,1,0,0,1,1,1,0,0,1,17.24924155,139.983006,2392.203409,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
183,36.20595,-105.70693,77383.72,1,10.51043963,0,1,0,1,1,0,0,0,0,1,1,1,13.01107597,240.114868,1664.19271,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
184,42.84506,-75.38218,47395.3,1,11.86384439,0,1,0,1,1,1,1,1,1,0,1,1,5.104082209,209.993134,1433.616898,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
185,42.85933,-84.92965,90977.74,0,10.76051016,0,1,1,1,1,0,1,0,0,0,0,0,3.521499924,147.456419,823.4933243,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
186,32.24926,-94.45456,135727.71,0,11.05420024,0,0,0,1,0,1,0,1,0,0,0,1,8.08137067,107.495766,1468.357421,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
187,40.79879,-76.08148,47726.25,1,8.174495258,0,0,1,1,0,1,1,1,0,0,1,1,1.875430489,152.502178,590.7765801,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
188,42.37667,-77.36652,51721.64,0,10.05388383,0,1,0,1,0,0,0,0,0,0,0,0,5.587484456,79.978861,418.6206885,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
189,40.43606,-81.37021,41531.03,0,7.045552801,0,1,1,1,0,1,0,1,0,0,1,1,7.007695148,142.482694,1181.991846,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
190,31.41298,-83.32722,33504.8,0,8.957297136,0,0,0,1,0,0,0,0,0,1,0,1,1.408375942,117.439154,733.4036934,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
191,38.38074,-97.52213,34197.3,1,15.74015572,0,1,1,1,0,0,0,1,0,1,1,1,11.64983735,220.132293,1719.173387,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
192,38.55253,-82.73701,11518.58,1,13.41209586,1,0,0,1,0,1,1,0,0,0,1,1,2.964559883,152.455519,1205.956363,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
193,33.88987,-102.33544,31065.17,0,14.89835355,0,0,0,1,0,1,1,0,1,1,0,0,10.25635754,174.961766,1261.032763,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
194,46.12873,-89.85899,32097.17,1,13.62135046,0,1,0,1,1,0,1,0,0,0,1,1,3.892407013,202.443347,741.7766988,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
195,38.37332,-82.26407,23424.88,1,14.95912113,0,1,0,1,0,1,0,0,0,1,1,0,3.226996711,210.12704,932.6084359,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
196,46.3964,-92.88292,35988.24,0,11.741245,0,0,1,1,0,1,1,0,0,0,1,0,15.87685513,139.979239,1708.614019,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
197,40.49343,-82.5764,35539.7,0,7.765121655,0,1,1,1,0,0,0,1,0,0,1,0,5.874064017,139.965008,1363.58603,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
198,48.00013,-118.9525,27959.34,0,7.130431693,0,0,1,1,0,0,0,0,0,1,0,1,3.756359276,137.439154,472.1057019,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
199,45.134,-67.224,52232.97,0,8.359515606,0,0,0,1,0,0,1,0,0,0,0,0,2.905283283,102.474625,558.2340556,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
200,45.29278,-96.16591,18198.59,1,9.42799205,0,1,1,1,1,0,0,1,0,1,1,1,1.474810061,252.637807,815.194738,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
201,37.94084,-78.65369,16851.94,1,10.95510131,0,1,1,1,1,0,1,1,1,0,1,1,18.56165869,194.999168,2007.303617,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
202,32.14053,-106.61285,16440.05,1,10.8621377,0,1,0,1,1,0,1,0,0,1,1,0,12.39088509,242.610632,2088.48083,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
203,41.92056,-87.75603,44223.58,0,7.352533505,0,1,0,1,0,0,1,0,0,1,0,0,14.17192333,127.458638,1430.761492,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
204,38.49747,-97.28225,33343.73,0,11.38860234,0,0,1,1,0,1,1,0,0,1,0,1,3.86023041,129.976324,822.3008694,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
205,44.93688,-94.67707,30664.56,1,9.580144161,0,0,0,1,1,0,0,0,0,1,1,0,17.72593456,240.114868,2059.200998,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
206,42.8425,-84.15529,31934.04,0,10.79191234,0,0,0,1,0,1,1,1,0,1,0,1,3.043063167,174.975543,617.542543,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
207,39.40454,-75.86757,26676.4,0,9.982341124,0,1,0,1,1,0,0,0,0,1,0,0,5.827112819,169.944668,758.4775985,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
208,41.08112,-82.71561,67211.95,1,6.511921085,0,1,1,1,1,1,0,1,0,0,1,0,4.648958177,162.511928,894.6733856,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
209,40.89645,-73.7804,31136.77,0,10.70500472,0,1,0,1,0,1,0,0,0,1,0,1,11.96274778,119.95684,1639.898269,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
210,45.77019,-92.40004,40660.84,0,11.58410296,0,0,0,0,0,0,0,0,0,1,0,0,4.525864256,137.439154,710.7541633,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
211,38.41139,-78.1835,10606.59,0,8.01651453,1,1,0,1,1,1,1,0,1,1,0,0,8.038308899,207.46728,1092.226042,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
212,37.30493,-122.0807,92447.71,0,15.12148226,0,0,0,1,1,1,1,0,0,0,0,1,1.416592892,149.974105,757.0097075,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
213,43.04942,-111.00229,13612.16,0,12.63643487,0,0,0,1,0,1,1,1,1,1,1,1,19.83504645,225.178625,2301.850721,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
214,42.12534,-72.65027,13765.39,1,16.68178185,0,1,0,0,1,0,0,1,0,1,1,1,15.85002222,232.637807,2401.406545,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
215,34.73183,-106.8878,53019.98,0,11.08409914,0,1,1,1,0,0,0,0,1,1,0,0,15.94935291,117.472036,1535.788894,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
216,30.59596,-101.77778,42523.02,0,12.99948061,0,1,0,1,1,0,0,0,1,0,0,1,11.94550648,137.469817,1536.589816,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
217,27.94449,-82.79241,52143.7,0,11.17949466,0,1,0,1,0,0,0,1,0,1,1,0,16.03360405,220.132293,2153.778421,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
218,40.9206,-82.19339,19097.94,0,7.369412654,0,1,1,1,1,0,0,0,0,0,0,0,21.29342532,124.960655,2409.195918,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
219,31.00731,-96.68717,11301.4,0,9.84688181,1,1,1,1,1,1,1,1,1,1,0,0,4.95598008,199.990219,1342.862457,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
220,35.13427,-76.9857,17814.0,1,18.19542503,0,0,0,1,1,0,0,0,0,0,1,0,2.73951266,159.947583,1046.054674,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
221,42.10714,-83.29339,22533.05,1,13.53989069,0,0,0,0,0,1,1,1,0,1,1,0,4.973046104,245.145743,1204.479468,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
222,39.75343,-87.162,19974.4,1,5.458806701,0,1,0,1,1,1,0,1,0,1,1,0,10.28430068,255.155493,1616.908193,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
223,26.16549,-80.11383,45146.99,0,12.0772854,0,1,1,1,0,0,1,0,0,0,0,0,2.581692044,134.950905,345.0099528,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
224,34.29961,-94.3172,10330.1,1,6.918984305,0,1,1,1,1,0,0,0,0,0,1,0,6.945736396,159.947583,1427.088655,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
225,37.32677,-82.86427,15281.28,0,14.84155042,0,0,0,1,1,1,0,0,1,0,0,1,9.999416271,139.987503,1452.334634,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
226,31.60806,-92.56734,11217.96,1,12.66717474,0,0,1,1,1,0,0,0,0,0,1,0,6.035737465,179.947583,795.4957358,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
227,40.02532,-79.70475,17516.0,0,11.43786808,0,0,1,0,0,0,1,1,0,0,0,1,9.004964377,127.473844,1333.894229,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
228,39.77433,-83.14164,20566.64,1,6.915228797,0,1,0,1,1,0,0,1,0,1,1,0,5.071456681,232.637807,1402.20491,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
229,41.06205,-87.27353,36128.68,1,11.30215199,0,1,1,1,1,1,1,1,1,0,0,1,12.02106494,195.006206,1447.196935,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
230,38.89655,-77.25486,52129.84,1,9.513085538,1,1,1,1,1,0,1,1,1,1,1,1,5.049303717,267.642733,1662.510936,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
231,26.21204,-80.2696,25985.06,0,9.497106973,0,0,1,1,0,1,0,0,0,0,1,0,18.17247008,149.959755,1707.641161,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
232,42.15018,-93.29745,10909.79,1,12.21852573,0,1,0,1,1,0,0,0,0,1,1,1,15.31997698,220.114868,2181.752793,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
233,47.36127,-92.95287,41151.14,0,8.272244827,0,0,0,1,1,0,0,1,0,0,0,0,16.0708543,157.483594,1575.683555,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
234,33.90457,-97.43061,64063.23,0,10.24857935,0,1,0,1,0,0,0,0,1,0,1,0,7.873371451,127.474951,1029.489242,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
235,40.84368,-93.28374,20414.07,0,6.743431946,1,0,0,1,0,0,1,1,0,1,0,1,23.62866494,139.981577,2370.184448,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
236,40.81924,-74.36372,41412.1,1,12.4703522,0,0,0,1,1,0,1,1,0,1,1,1,25.8634566,255.133571,3309.919373,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
237,44.34655,-93.06401,99195.08,1,7.913676085,0,0,0,1,1,0,1,1,0,0,1,1,9.405224809,194.966286,1623.273925,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
238,44.40229,-98.20053,18408.94,0,9.362849722,1,1,0,1,1,0,1,0,1,0,0,1,12.84490034,179.965581,1146.199921,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
239,42.65722,-94.8988,15930.45,1,17.41324465,1,1,1,0,1,0,0,1,1,1,0,1,16.59325254,174.976769,2229.268031,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
240,41.97215,-87.75706,25611.29,0,13.43700846,0,0,0,1,0,0,0,0,0,1,1,0,20.35456039,187.609354,2512.36494,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
241,29.82964,-95.47377,9428.86,0,11.95206054,0,0,1,1,0,0,1,0,0,0,1,1,12.00925702,169.937833,1297.388488,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
242,35.64804,-119.44872,3810.16,0,4.550449856,0,1,0,1,1,1,0,0,0,0,0,0,2.861423443,115.002061,283.39178,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
243,33.13287,-103.42588,118022.06,1,6.09060584,1,0,1,1,1,1,0,0,0,1,0,0,14.20349453,152.462354,1947.7853,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
244,42.12185,-73.85884,51992.79,1,10.2863601,0,0,0,1,0,0,0,0,0,1,1,1,4.98152586,207.609354,849.1972541,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
245,37.786,-93.60683,79993.43,0,11.17709222,0,1,0,1,1,0,1,1,0,0,0,0,23.12150846,147.503078,2131.359827,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
246,32.39096,-89.47839,37706.85,0,14.12145884,1,1,0,1,0,0,0,0,1,1,1,1,6.307178205,200.118516,1464.035068,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
