,Tenure,Bandwidth_GB_Year,Churn,OnlineBackup,DeviceProtection,Area_Rural,Area_Suburban,Area_Urban,Contract_MonthToMonth,Contract_OneYear,Contract_TwoYear
432,2.644787483,243.2617759,0,1,0,1,0,0,1,0,0
433,2.522962069,676.6465414,1,1,1,0,0,1,1,0,0
434,3.508974199,801.4709595,1,0,1,0,0,1,1,0,0
435,11.50651216,1316.145864,1,0,1,0,0,1,1,0,0
436,10.96319721,1270.217581,0,0,1,0,0,1,0,1,0
437,5.505247606,1339.709597,1,1,1,1,0,0,0,0,1
438,14.16961729,1624.799349,0,0,0,0,1,0,0,0,1
439,10.27782059,1400.834009,0,0,1,0,0,1,0,0,1
440,3.364993591,1149.108155,1,1,1,1,0,0,1,0,0
441,9.307770559,1387.016004,0,0,0,1,0,0,1,0,0
442,1.171557288,544.12326,1,0,1,1,0,0,1,0,0
443,7.262579715,1803.917571,1,1,1,1,0,0,1,0,0
444,17.06899012,1518.747945,0,1,0,0,1,0,1,0,0
445,10.8600084,1932.20577,1,1,1,1,0,0,1,0,0
446,16.48065356,1886.312286,1,0,0,0,0,1,0,1,0
447,10.85041661,1738.71901,0,0,0,1,0,0,0,0,1
448,4.85576672,1060.026737,1,0,0,0,1,0,1,0,0
449,1.715329149,250.9270047,0,0,1,0,0,1,1,0,0
450,21.71097206,1916.832871,0,0,1,0,0,1,0,1,0
451,3.470685398,573.9920618,0,1,1,1,0,0,1,0,0
452,1.914386255,272.9823095,0,1,0,0,1,0,0,1,0
453,9.16272705,1233.975771,0,1,0,0,1,0,0,0,1
454,7.457173484,1552.772876,0,1,0,0,0,1,0,0,1
455,4.991605214,1259.735294,1,1,1,0,1,0,1,0,0
456,10.5903229,1287.821218,1,0,0,1,0,0,1,0,0
457,14.68216127,1516.667438,0,0,1,0,0,1,1,0,0
458,5.440398012,589.9932647,0,0,0,0,1,0,1,0,0
459,11.92300936,1021.482609,0,1,0,0,1,0,1,0,0
460,9.461939857,1267.634616,1,0,0,1,0,0,1,0,0
461,13.90000955,1266.503765,0,0,0,1,0,0,0,0,1
462,13.99579075,1877.852717,1,0,0,1,0,0,0,1,0
463,13.44056701,1541.134986,0,0,1,1,0,0,1,0,0
464,3.179043613,744.2470872,0,0,0,0,1,0,0,0,1
465,14.58066686,2023.519366,1,0,0,1,0,0,1,0,0
466,17.24908083,1428.427469,0,0,0,0,0,1,1,0,0
467,2.760467902,1283.253595,1,0,0,1,0,0,0,0,1
468,20.04140358,2256.776479,0,0,1,0,1,0,0,1,0
469,8.001673351,955.0876357,0,1,0,0,0,1,0,1,0
470,1.092219692,499.7170655,1,1,0,1,0,0,1,0,0
471,14.68600159,1562.32774,1,1,0,0,1,0,1,0,0
472,4.135515169,776.4780765,0,0,1,0,1,0,0,0,1
473,9.086633107,1118.646915,0,0,1,0,1,0,0,1,0
474,9.493585403,1781.692875,1,1,1,0,1,0,1,0,0
475,5.372758028,1086.92093,1,0,1,0,0,1,1,0,0
476,13.82188875,1551.398147,0,1,1,0,0,1,0,1,0
477,2.598489694,573.751474,0,0,1,1,0,0,1,0,0
478,12.9401487,1794.116848,1,1,1,1,0,0,1,0,0
479,4.957713222,1103.594576,0,1,0,0,0,1,0,0,1
480,28.79864005,3143.245184,0,1,1,0,0,1,0,0,1
481,7.176411327,1381.802291,1,0,1,1,0,0,0,1,0
482,5.709925704,1091.10126,0,1,1,0,1,0,0,0,1
483,3.956375328,891.9472856,0,0,1,0,0,1,0,0,1
484,1.033067819,538.1168657,1,1,0,1,0,0,1,0,0
485,2.206152519,497.9042695,0,0,1,1,0,0,0,1,0
486,3.820262172,1115.476658,1,1,1,1,0,0,0,1,0
487,2.640977982,522.7315686,1,1,0,1,0,0,1,0,0
488,5.622660986,961.5888385,0,0,1,0,1,0,1,0,0
489,1.634394387,883.9008134,1,0,0,0,1,0,0,0,1
490,2.012075635,565.3167155,1,0,1,0,0,1,1,0,0
491,10.06913982,2062.605873,1,1,0,0,0,1,1,0,0
492,6.935335786,1197.080651,0,1,0,0,0,1,1,0,0
493,15.56741347,1972.725118,0,1,0,0,1,0,0,0,1
494,12.75071284,1427.321538,0,0,1,0,1,0,0,1,0
495,8.573785357,1218.124487,1,0,1,1,0,0,1,0,0
496,13.86188691,1874.789062,1,0,1,1,0,0,0,1,0
497,10.77929667,1806.007164,1,1,0,0,1,0,1,0,0
498,16.88097916,1939.600904,0,0,0,0,1,0,0,1,0
499,16.92163398,2275.888923,1,1,0,1,0,0,0,0,1
500,11.91663193,1372.385193,0,0,0,1,0,0,1,0,0
501,2.81822785,785.6266383,1,1,1,1,0,0,1,0,0
502,5.100566529,1226.343895,0,1,0,0,1,0,0,0,1
503,4.806882153,1047.361909,1,1,1,0,1,0,0,0,1
504,5.658327457,893.5446642,1,1,1,0,1,0,0,0,1
505,2.649525158,1210.047397,1,1,0,1,0,0,1,0,0
506,18.76976086,2329.912456,0,1,0,1,0,0,0,1,0
507,13.04542381,1163.407505,0,0,0,0,1,0,1,0,0
508,1.534192133,736.9303356,1,1,1,0,0,1,1,0,0
509,9.039309605,1134.880009,0,0,0,1,0,0,1,0,0
510,10.15330548,1561.294194,0,0,1,1,0,0,1,0,0
511,8.792119046,1216.325478,0,0,0,0,0,1,0,1,0
512,1.542556879,1192.502878,1,1,1,0,0,1,0,1,0
513,13.65776694,2140.402985,1,0,0,0,1,0,1,0,0
514,5.165404738,867.2394016,1,0,0,0,1,0,0,1,0
515,13.17859958,1581.016214,1,0,0,1,0,0,1,0,0
516,1.557206083,724.6774743,1,1,1,0,1,0,0,1,0
517,7.226076469,1123.971139,0,1,0,0,1,0,1,0,0
518,20.91720893,2633.809472,0,1,0,0,1,0,1,0,0
519,7.228526307,967.7426094,1,0,1,1,0,0,1,0,0
520,20.43854626,2101.344074,0,0,1,0,0,1,0,0,1
521,2.915827364,862.3199149,1,1,0,0,0,1,1,0,0
522,9.709171662,921.1401066,0,0,0,0,1,0,0,1,0
523,1.939549257,752.1641496,0,0,1,0,0,1,0,0,1
524,1.502124145,522.7806578,1,0,1,1,0,0,1,0,0
525,1.906368477,736.161108,1,0,0,1,0,0,1,0,0
526,15.60605339,2148.889242,1,0,0,0,0,1,1,0,0
527,2.084396413,1304.999684,1,1,1,1,0,0,0,0,1
528,1.781895205,292.4731737,0,1,0,0,1,0,0,1,0
529,2.050742411,655.3814577,1,0,1,0,1,0,1,0,0
530,2.447649309,660.0908173,0,0,0,0,1,0,0,0,1
531,10.81997919,1655.780173,0,0,0,1,0,0,1,0,0
532,8.650238791,1090.76661,1,0,0,0,1,0,1,0,0
533,8.878536605,1136.118286,0,0,1,0,0,1,0,0,1
534,2.359067126,673.2665835,0,1,0,0,1,0,0,0,1
535,6.811759674,831.1303039,0,0,1,0,1,0,0,1,0
536,5.207179461,729.541703,1,1,0,1,0,0,1,0,0
537,9.450195459,1163.701618,0,1,0,0,1,0,0,1,0
538,10.6312597,1720.167182,0,0,0,0,1,0,1,0,0
539,3.564836875,626.5880936,0,0,0,0,1,0,1,0,0
540,1.815836226,369.7619068,0,0,0,1,0,0,0,1,0
541,8.932053699,1197.180331,0,1,0,1,0,0,1,0,0
542,7.349620762,1164.240281,1,0,0,1,0,0,1,0,0
543,14.71424943,1651.424177,1,0,1,0,0,1,1,0,0
544,7.073151031,1489.301457,1,0,1,0,0,1,0,1,0
545,1.597765127,775.0343206,0,0,0,1,0,0,1,0,0
546,8.054118994,1808.311421,1,1,1,0,0,1,1,0,0
547,14.96135055,1942.452213,0,0,1,0,0,1,1,0,0
548,22.76986341,2847.700412,1,1,0,1,0,0,1,0,0
549,2.519975147,908.4356314,1,1,0,0,1,0,1,0,0
550,5.915247686,973.4512833,1,0,1,0,1,0,0,0,1
551,7.793733508,1097.703155,0,1,1,0,0,1,0,1,0
552,20.44846104,2936.746847,1,1,0,0,1,0,0,0,1
553,10.40161068,1883.962411,1,0,0,0,1,0,1,0,0
554,11.40192641,1808.501398,0,1,0,1,0,0,1,0,0
555,7.604093453,844.8711719,0,0,1,0,0,1,0,0,1
556,12.85397739,1215.114995,0,0,0,0,1,0,0,0,1
557,1.410971237,382.5347203,1,1,0,0,0,1,1,0,0
558,8.874920206,1043.790368,1,1,0,1,0,0,1,0,0
559,6.013261132,851.1414085,0,1,0,0,0,1,0,0,1
560,9.306233406,1762.075547,1,0,1,0,0,1,1,0,0
561,4.902104964,1350.716866,1,1,1,1,0,0,1,0,0
562,1.894776657,1052.042079,1,0,0,0,1,0,1,0,0
563,5.204111135,1159.678094,0,1,0,1,0,0,0,0,1
564,1.375013189,338.2592054,0,1,0,1,0,0,1,0,0
565,1.387575524,851.811469,0,0,0,1,0,0,0,1,0
566,2.685677496,669.0040793,0,1,1,0,0,1,0,1,0
567,5.511437756,910.210446,0,0,0,1,0,0,0,1,0
568,16.58244758,1981.954133,1,1,0,0,0,1,1,0,0
569,14.17620441,1695.851887,1,1,1,1,0,0,1,0,0
570,10.81527088,1305.953642,0,1,1,0,0,1,1,0,0
571,20.01892414,1950.886897,0,0,0,0,1,0,1,0,0
572,6.956508263,1631.872719,1,0,0,0,0,1,0,1,0
573,8.274610767,954.6181316,1,0,1,0,0,1,1,0,0
574,6.786723844,957.753476,1,1,0,0,0,1,1,0,0
575,3.605888824,1057.571757,1,1,1,1,0,0,1,0,0
576,10.19243185,1277.521575,0,1,0,0,0,1,0,0,1
577,3.998433243,327.6622533,0,0,1,0,1,0,0,0,1
578,4.964368923,1193.589255,0,0,0,0,1,0,0,1,0
579,5.884557067,1252.155771,0,1,1,0,0,1,0,0,1
580,1.084656113,261.1185652,0,0,0,1,0,0,1,0,0
581,7.21126107,879.6579171,1,0,0,0,0,1,1,0,0
582,2.140387928,1080.597617,0,1,1,0,0,1,0,1,0
583,7.931439645,1262.007891,0,1,1,0,0,1,0,0,1
584,14.08939653,1713.178075,0,0,0,1,0,0,0,0,1
585,9.232644617,1264.760574,0,1,1,0,1,0,1,0,0
586,6.951491551,1356.299478,1,0,0,0,1,0,0,0,1
587,3.137169138,386.0863102,0,0,0,0,0,1,1,0,0
588,11.85998919,1299.066214,1,1,0,1,0,0,1,0,0
589,3.113737885,278.5411418,0,0,0,1,0,0,0,1,0
590,4.985175451,1014.311651,0,0,1,1,0,0,0,0,1
591,11.41238102,1511.115195,1,0,1,1,0,0,1,0,0
592,15.37990405,1795.270512,1,0,0,0,1,0,1,0,0
593,3.775528995,551.1855922,0,0,0,1,0,0,1,0,0
594,5.30268427,1051.833922,1,0,0,1,0,0,1,0,0
595,2.843930975,567.3663629,1,1,0,1,0,0,1,0,0
596,13.70230727,1614.036609,1,0,0,0,0,1,0,1,0
597,4.768869377,771.6292755,0,0,0,0,1,0,1,0,0
598,14.57312339,1329.158978,0,1,0,0,1,0,0,0,1
599,17.28022598,1929.06738,0,1,1,0,1,0,0,1,0
600,16.1217624,1845.830672,0,1,0,0,0,1,0,0,1
601,2.437089876,909.6827162,1,1,0,1,0,0,1,0,0
602,5.822867455,1084.807286,0,1,0,1,0,0,0,0,1
603,16.18199957,1602.254193,0,0,1,0,1,0,0,0,1
604,14.46037646,1435.057667,0,0,0,0,1,0,0,0,1
605,1.504124801,729.7054333,1,1,1,0,0,1,1,0,0
606,7.737353244,1290.274294,0,0,1,0,1,0,1,0,0
607,4.109952242,1200.010955,1,0,0,0,1,0,1,0,0
608,2.566196093,774.8506663,1,0,0,0,0,1,1,0,0
609,4.440328327,1178.437008,1,1,0,0,1,0,1,0,0
610,12.3848312,1321.193696,1,1,0,0,1,0,1,0,0
611,6.396338897,821.4684599,1,0,1,1,0,0,1,0,0
612,10.03212915,986.2673645,0,1,0,0,0,1,1,0,0
613,2.62036784,587.538153,0,0,1,1,0,0,0,1,0
614,3.795086086,1517.166558,1,0,1,0,0,1,1,0,0
615,3.149071183,520.606284,0,0,1,1,0,0,1,0,0
616,3.484000437,1138.169594,1,1,1,0,1,0,0,1,0
617,5.770302149,829.9759818,1,1,1,1,0,0,1,0,0
618,2.981008475,477.2500925,0,0,0,1,0,0,0,0,1
619,9.14991493,944.3304649,0,0,0,0,1,0,0,1,0
620,11.38939562,1499.600891,1,0,0,0,1,0,0,1,0
621,1.445148407,524.9630078,1,0,1,1,0,0,1,0,0
622,6.143856241,1035.02733,0,1,1,0,0,1,0,0,1
623,5.981775914,1281.923094,0,0,1,1,0,0,0,1,0
624,2.08299524,951.3512058,1,0,1,0,1,0,1,0,0
625,7.110141173,894.626194,1,1,1,0,0,1,1,0,0
626,3.041138012,1045.360604,1,1,1,0,1,0,0,0,1
627,15.37394197,1829.923575,0,0,1,0,0,1,1,0,0
628,3.905351198,838.8374504,0,1,1,0,0,1,0,1,0
629,3.838043219,688.2231899,0,1,1,0,0,1,0,1,0
630,5.141923371,927.5974127,1,1,1,0,0,1,1,0,0
631,19.17821675,2031.266556,1,0,0,0,1,0,1,0,0
632,12.36979696,1241.892931,0,0,1,0,1,0,0,0,1
633,14.28414317,1662.516242,0,0,1,0,0,1,0,1,0
634,3.769989038,857.6130334,1,0,0,1,0,0,1,0,0
635,9.126959742,1640.244176,1,0,1,0,1,0,0,1,0
636,2.684151079,991.424632,0,0,0,1,0,0,0,1,0
637,24.39432985,2895.881802,1,1,1,1,0,0,0,0,1
638,4.676474348,1396.347808,1,0,0,0,1,0,1,0,0
639,4.065555679,640.3809858,1,0,1,0,1,0,1,0,0
640,19.95372925,2072.694492,1,1,0,0,1,0,0,1,0
641,4.241019424,1001.860025,1,1,0,0,1,0,1,0,0
642,14.02310297,1669.613093,0,1,0,0,0,1,1,0,0
643,1.042140757,878.627791,0,0,1,1,0,0,0,1,0
644,4.483251529,558.9953054,1,0,0,0,0,1,1,0,0
645,2.768037617,570.1301629,1,0,1,1,0,0,1,0,0
646,6.357562637,1178.057753,0,0,1,1,0,0,0,0,1
647,7.748370205,1219.21915,1,0,1,0,1,0,0,0,1
648,6.90648504,1000.051774,0,1,1,1,0,0,0,0,1
649,11.80191083,1233.889856,0,0,0,0,0,1,0,0,1
650,20.75499393,2245.476461,1,0,0,1,0,0,0,1,0
651,10.57261422,1243.478237,0,0,1,0,1,0,1,0,0
652,5.260136013,1502.677072,1,0,1,0,0,1,1,0,0
653,28.38835566,3249.417944,1,0,0,0,0,1,1,0,0
654,2.451160296,764.893446,1,1,1,0,1,0,1,0,0
655,7.243986575,708.0622854,0,0,0,0,1,0,0,0,1
656,1.876407503,1075.001724,0,1,1,1,0,0,0,0,1
657,7.29973843,847.7321161,0,0,1,1,0,0,0,0,1
658,11.24483017,1967.957184,1,0,1,0,1,0,0,1,0
659,6.735352382,1066.193338,0,0,0,0,0,1,0,1,0
660,5.991017375,961.1315871,1,1,1,0,1,0,1,0,0
661,16.67574291,1639.197703,0,1,0,0,0,1,1,0,0
662,10.28281832,1200.853937,0,0,1,0,0,1,0,1,0
663,19.21689293,2562.992759,1,1,0,0,1,0,0,0,1
664,11.34954445,1766.503802,1,1,1,0,1,0,1,0,0
665,1.846161288,333.3304389,0,0,0,1,0,0,0,0,1
666,14.86270396,1561.128541,0,0,0,0,1,0,0,1,0
667,2.216583602,323.972804,0,1,0,0,0,1,1,0,0
668,16.53708435,1643.91894,0,0,0,1,0,0,1,0,0
669,3.7013893,406.5230396,0,1,0,0,0,1,1,0,0
670,5.261502169,932.1606254,1,0,1,0,0,1,1,0,0
671,7.279044337,906.7867988,1,0,1,0,1,0,1,0,0
672,13.80323806,1737.354579,0,0,0,0,1,0,0,0,1
673,15.92219451,1986.939234,1,0,1,0,1,0,0,1,0
674,3.525858481,532.0660282,1,1,1,0,0,1,1,0,0
675,9.85591776,1014.45747,1,0,0,0,0,1,1,0,0
676,9.75910234,871.2907856,0,0,0,0,0,1,1,0,0
677,5.506476096,794.8748353,0,0,1,0,1,0,1,0,0
678,6.999864982,949.785575,0,1,0,1,0,0,0,0,1
679,19.50833872,1751.748167,0,0,0,0,1,0,0,1,0
680,7.320050181,954.4058631,0,0,0,1,0,0,1,0,0
681,8.886453729,1390.292533,1,0,0,0,1,0,1,0,0
682,17.80378998,2283.692222,0,0,1,0,0,1,1,0,0
683,7.847288476,625.2785223,0,0,0,0,1,0,1,0,0
684,10.8040205,2129.856605,0,0,1,1,0,0,0,1,0
685,7.798523158,1307.965782,1,0,1,0,0,1,1,0,0
686,9.586248224,1554.416773,0,1,0,0,0,1,0,0,1
687,9.428767036,1328.568048,1,0,1,0,1,0,0,1,0
688,8.019086021,985.0943424,0,0,1,1,0,0,1,0,0
689,5.78988794,1503.682743,1,1,1,1,0,0,1,0,0
690,23.02862012,2253.839865,0,0,0,0,1,0,1,0,0
691,2.72317525,586.1493754,0,1,1,1,0,0,0,1,0
692,18.92157073,1813.614194,0,0,1,0,1,0,0,0,1
693,11.90088632,1831.930109,0,1,0,0,0,1,0,0,1
694,28.93788212,2580.979643,0,0,1,0,0,1,1,0,0
695,1.570209934,930.6501084,1,1,0,0,0,1,1,0,0
696,10.85959186,1561.283799,1,0,1,0,1,0,1,0,0
697,1.338441957,491.8773506,1,0,0,0,1,0,1,0,0
698,2.995498523,1300.689811,1,1,0,0,0,1,0,1,0
699,10.56061324,1252.81737,1,1,0,0,1,0,1,0,0
700,9.84141211,1511.1388,0,0,1,0,0,1,1,0,0
701,16.66441267,2230.367018,0,0,1,0,0,1,0,1,0
702,12.84120976,1885.438773,1,0,0,0,1,0,1,0,0
703,5.759265746,947.6695867,1,1,1,1,0,0,1,0,0
704,7.979145258,1025.701125,0,1,0,0,1,0,0,0,1
705,19.28424826,1982.131752,0,0,1,1,0,0,0,0,1
706,13.57977305,1780.791626,0,1,0,0,0,1,0,0,1
707,3.520675631,700.0569426,1,1,1,0,1,0,1,0,0
708,10.49916723,1924.891176,1,1,1,0,1,0,1,0,0
709,1.72479919,704.1947645,1,1,1,0,1,0,0,1,0
710,5.567028377,1207.740526,1,1,0,0,0,1,1,0,0
711,11.84987964,1064.895012,0,0,0,1,0,0,1,0,0
712,3.976305626,743.4780761,0,0,0,1,0,0,0,1,0
713,5.759571228,1251.370845,1,1,0,1,0,0,0,0,1
714,3.613513424,470.682278,0,0,0,0,0,1,1,0,0
715,5.156978882,1112.686143,0,0,0,0,1,0,0,1,0
716,16.75922789,2064.474901,1,1,1,1,0,0,1,0,0
717,13.85187885,1716.888034,1,1,0,0,0,1,1,0,0
718,9.472450618,1114.13669,1,1,0,1,0,0,1,0,0
719,6.636312277,718.0624099,0,0,0,0,1,0,1,0,0
720,2.904448825,800.1531959,0,0,1,1,0,0,0,1,0
721,4.800346852,1680.337106,1,1,0,0,0,1,0,1,0
722,10.35063785,1416.865765,0,0,0,1,0,0,0,1,0
723,14.71592037,1573.289677,0,0,0,1,0,0,1,0,0
724,9.758067608,1619.817463,1,1,0,0,1,0,1,0,0
725,9.820011726,1596.707755,1,0,0,0,1,0,1,0,0
726,8.458573247,908.0504522,0,0,1,0,1,0,0,0,1
727,8.508626757,1449.202089,0,0,0,0,1,0,0,1,0
728,11.70347852,1790.688379,0,1,0,1,0,0,1,0,0
729,29.8284414,3113.451696,1,0,1,1,0,0,1,0,0
730,7.004427474,907.2094936,0,0,1,0,0,1,1,0,0
731,7.439569893,890.4483344,1,0,1,0,0,1,1,0,0
732,21.05353987,2050.67636,1,1,0,1,0,0,1,0,0
733,6.050060777,1338.110998,0,0,1,0,0,1,0,1,0
734,7.599617029,920.3847194,0,0,0,1,0,0,0,0,1
735,5.473564746,736.1743773,0,1,0,0,1,0,1,0,0
736,4.803306414,857.7406243,1,0,0,0,1,0,1,0,0
737,6.051428262,1226.543716,1,0,1,0,0,1,1,0,0
738,6.503513341,1495.554533,0,1,0,0,1,0,0,1,0
739,1.650263525,248.179366,1,0,0,1,0,0,1,0,0
740,2.282601557,395.2218567,0,0,1,1,0,0,1,0,0
741,15.70393958,1857.957041,0,0,0,0,0,1,1,0,0
742,11.56648604,1663.371666,0,0,0,0,0,1,0,1,0
743,1.322671871,318.0435078,0,0,1,0,0,1,1,0,0
744,12.11795763,1386.813604,0,0,1,1,0,0,0,1,0
745,9.539962975,1535.462356,1,0,0,0,0,1,1,0,0
746,4.303745101,982.8832681,0,0,1,0,0,1,1,0,0
747,7.607475355,1150.859858,0,0,0,1,0,0,0,1,0
748,3.736763788,866.8410599,1,1,0,0,1,0,1,0,0
749,22.39935475,1960.019242,0,1,0,0,1,0,1,0,0
750,20.07541432,1788.145063,0,1,1,1,0,0,1,0,0
751,7.677648117,1166.469107,1,0,0,1,0,0,1,0,0
752,14.08292576,1559.679776,0,1,1,0,1,0,0,0,1
753,11.14672304,1103.202075,0,1,0,0,1,0,0,1,0
754,6.343374736,1207.841461,1,1,1,1,0,0,1,0,0
755,21.1875693,2229.321043,1,0,1,0,0,1,0,1,0
756,19.9441873,1708.75722,0,0,0,0,1,0,0,0,1
757,3.196943016,830.61429,1,1,0,0,0,1,0,1,0
758,3.248169927,991.7633623,1,0,0,0,0,1,1,0,0
759,6.248150471,580.5443061,0,0,0,0,1,0,0,1,0
760,3.293435643,586.7422583,0,1,1,0,1,0,0,1,0
761,1.754385394,697.3086442,0,0,1,0,1,0,0,0,1
762,11.48773622,1096.780158,0,0,1,0,0,1,0,1,0
763,5.711646401,544.0000763,0,0,1,0,0,1,1,0,0
764,7.603357235,1003.664665,0,1,0,1,0,0,1,0,0
765,2.084118551,364.1402725,0,0,0,0,1,0,0,0,1
766,6.587201276,1026.300872,1,1,0,0,0,1,1,0,0
767,4.603347641,704.6408647,0,1,1,0,1,0,0,1,0
768,6.541066702,1532.283357,0,1,0,1,0,0,0,0,1
769,4.332134531,427.3743388,0,0,0,1,0,0,0,1,0
770,2.279259145,1092.959251,1,0,1,0,1,0,1,0,0
771,9.043575718,1587.044822,1,0,1,0,0,1,0,1,0
772,8.446160069,886.3435693,0,1,0,1,0,0,0,1,0
773,3.990895779,598.4998978,0,1,0,0,0,1,1,0,0
774,9.07068647,1099.486982,0,1,1,0,1,0,0,1,0
775,16.97529426,1657.822806,0,0,0,1,0,0,1,0,0
776,25.77611616,2593.301866,0,1,0,0,1,0,0,0,1
777,3.189179387,1345.804923,1,1,0,0,1,0,0,1,0
778,6.49110882,752.9918959,0,0,1,0,0,1,0,1,0
779,8.908332009,982.2094626,1,0,0,0,0,1,1,0,0
780,15.37107894,1964.354824,0,1,1,0,0,1,0,0,1
781,9.715065141,1509.912313,1,1,0,0,1,0,0,0,1
782,9.582004744,1947.487826,1,1,0,0,0,1,0,1,0
783,5.84055678,780.3612617,1,0,1,1,0,0,1,0,0
784,2.968358466,868.469474,0,1,0,0,0,1,1,0,0
785,9.294088005,1523.63262,0,1,1,0,0,1,0,0,1
786,12.96208301,1848.639719,1,1,1,0,1,0,1,0,0
787,2.831804349,335.9239723,0,0,0,0,1,0,0,1,0
788,9.322934248,1358.491904,0,1,1,1,0,0,0,0,1
789,11.75027091,1714.901159,1,1,0,1,0,0,1,0,0
790,6.509951549,1354.241904,1,1,0,1,0,0,1,0,0
791,3.087125795,513.2164776,0,0,1,0,1,0,1,0,0
792,5.310878954,639.7187297,0,0,0,0,0,1,1,0,0
793,4.208227552,1444.321124,1,1,1,0,1,0,1,0,0
794,4.933319572,854.4182496,1,1,1,0,1,0,0,1,0
795,6.284107728,829.2707102,1,1,0,0,0,1,1,0,0
796,2.179548523,1211.247766,1,0,0,1,0,0,1,0,0
797,9.289517752,1096.234525,1,0,0,0,1,0,1,0,0
798,12.55438733,2312.167935,1,1,1,0,1,0,1,0,0
799,28.86969715,3088.823891,0,1,0,1,0,0,0,1,0
800,8.063547235,1810.319743,1,0,0,0,1,0,1,0,0
801,4.612099351,1479.639912,1,0,0,0,0,1,0,0,1
802,14.60526414,2208.615485,1,1,0,0,1,0,1,0,0
803,11.95255483,1232.913132,0,1,1,0,0,1,0,0,1
804,5.044076415,928.4588213,1,1,1,1,0,0,1,0,0
805,13.55218661,1779.049529,0,1,1,0,1,0,0,1,0
806,7.748288711,1039.252532,0,0,0,0,0,1,1,0,0
807,8.360649713,1262.21298,0,0,0,0,1,0,1,0,0
808,9.162445307,993.6031859,1,1,0,0,0,1,1,0,0
809,5.823321565,1590.329883,1,1,0,1,0,0,0,1,0
810,8.294910436,1048.128938,1,1,1,1,0,0,1,0,0
811,29.10639477,2678.418264,0,1,0,1,0,0,1,0,0
812,5.786960464,993.8801154,1,0,0,0,0,1,1,0,0
813,19.70266217,2268.392356,1,1,0,0,1,0,1,0,0
814,4.455386749,610.2580075,0,0,0,0,1,0,1,0,0
815,9.44860885,1243.779967,0,1,0,0,0,1,0,1,0
816,4.986528165,1460.586413,1,0,1,0,1,0,1,0,0
817,12.00858052,1774.586726,0,1,1,0,1,0,1,0,0
818,10.26390461,1022.516053,0,1,0,1,0,0,0,1,0
819,1.525343103,805.1476345,1,1,0,0,1,0,0,0,1
820,11.78880203,1173.669727,1,0,0,0,0,1,1,0,0
821,24.19132114,2551.579661,1,1,0,0,0,1,1,0,0
822,14.37727698,2033.164639,1,1,1,1,0,0,1,0,0
823,1.128335443,1094.729266,0,0,1,0,1,0,0,0,1
824,5.691421867,1396.977223,1,1,1,0,1,0,1,0,0
825,6.492246879,1526.166139,1,1,1,0,1,0,1,0,0
826,3.831221517,767.1879493,1,1,1,0,0,1,0,0,1
827,11.08306586,1224.30253,0,0,1,1,0,0,0,1,0
828,7.48578642,1311.269805,0,0,0,0,0,1,0,1,0
829,8.654535873,1120.116258,1,0,1,1,0,0,1,0,0
830,5.179004124,623.8543707,0,1,1,0,1,0,0,1,0
831,1.440416687,635.4288732,1,0,0,0,1,0,1,0,0
832,7.542749465,943.6675679,1,0,0,1,0,0,1,0,0
833,4.607336316,766.7921091,0,1,0,1,0,0,0,1,0
834,6.28842083,958.0823564,1,0,0,1,0,0,1,0,0
835,1.532973151,720.5035962,1,0,1,1,0,0,1,0,0
836,15.74763468,2044.73861,0,1,0,0,0,1,1,0,0
837,23.956929,2653.32821,0,0,1,1,0,0,1,0,0
838,9.073819276,1214.758985,0,1,0,0,1,0,1,0,0
839,4.310152224,575.2472429,0,0,1,1,0,0,0,0,1
840,19.76529476,2441.022927,1,0,0,1,0,0,1,0,0
841,17.71637154,1732.013844,0,0,0,1,0,0,1,0,0
842,17.37839741,1815.9129,1,1,1,0,0,1,1,0,0
843,5.130341596,1404.974888,1,0,1,1,0,0,1,0,0
844,6.588311936,751.8733285,0,1,0,1,0,0,0,0,1
845,4.222122394,829.1270366,0,1,0,1,0,0,0,1,0
846,10.81273093,1277.906866,0,0,0,0,1,0,1,0,0
847,1.078815111,853.3942121,1,0,1,1,0,0,1,0,0
848,7.161869147,1371.738945,1,0,1,0,1,0,1,0,0
849,4.313377262,824.8053885,0,1,1,0,0,1,1,0,0
850,11.38490458,1549.466596,1,0,0,0,0,1,1,0,0
851,26.01552533,2601.095159,1,1,0,0,0,1,1,0,0
852,4.784582646,1038.488303,1,0,1,0,1,0,1,0,0
853,5.110718131,579.4447417,1,0,0,0,0,1,1,0,0
854,8.802527803,1317.520342,0,1,0,0,1,0,1,0,0
855,4.667703398,1621.139508,1,0,1,0,0,1,0,0,1
856,7.455148937,1116.825249,1,1,0,0,1,0,0,1,0
857,4.475652318,1233.62831,0,0,1,1,0,0,0,1,0
858,17.28550612,2195.914801,1,1,1,0,0,1,1,0,0
859,2.284207057,618.3644109,0,1,0,0,1,0,0,0,1
860,5.028564472,698.7845202,0,0,0,0,0,1,1,0,0
861,11.09808176,1541.269223,0,0,0,0,0,1,0,1,0
862,2.010353461,441.5863902,1,0,1,0,1,0,1,0,0
863,5.240131023,1221.696817,1,1,0,0,0,1,1,0,0
864,3.414733275,868.9523115,0,0,1,0,0,1,0,0,1
865,1.901532614,1215.412022,1,0,0,0,1,0,0,1,0
866,5.541384803,1212.756335,1,1,0,0,0,1,1,0,0
